,census_tract,Total population in occupied housing units:,Owner_occupied,Owner_occupied_Moved in 1999 or earlier,Renter_occupied,Renter_occupied_Moved in 1999 or earlier,year,percent_owners,percent_renters,percent_old_owners,percent_old_renters,renters_owners_ratio,old_renters_owners_ratio
37,709.0,3098,1146,275,1952,165,2019,0.3699160748870239,0.6300839251129761,0.2399650959860384,0.1408811475409836,0.5870901639344263,1.6666666666666667
198,801.0,1359,664,534,695,78,2010,0.48859455481972036,0.5114054451802796,0.8042168674698795,0.7683453237410072,0.9553956834532374,6.846153846153846
180,801.0,1690,772,679,918,131,2011,0.45680473372781066,0.5431952662721894,0.8795336787564767,0.7396514161220044,0.840958605664488,5.183206106870229
162,801.0,1537,607,528,930,143,2012,0.394925178919974,0.605074821080026,0.8698517298187809,0.567741935483871,0.6526881720430108,3.6923076923076925
144,801.0,1592,700,612,892,170,2013,0.4396984924623116,0.5603015075376885,0.8742857142857143,0.6860986547085202,0.7847533632286996,3.6
126,801.0,1570,547,317,1023,143,2014,0.3484076433121019,0.6515923566878981,0.5795246800731262,0.3098729227761486,0.5347018572825024,2.2167832167832167
108,801.0,1618,485,204,1133,131,2015,0.29975278121137205,0.700247218788628,0.42061855670103093,0.18005295675198588,0.42806707855251547,1.5572519083969465
90,801.0,1684,603,267,1081,75,2016,0.3580760095011877,0.6419239904988123,0.4427860696517413,0.24699352451433856,0.5578168362627197,3.56
72,801.0,1748,587,276,1161,113,2017,0.33581235697940504,0.664187643020595,0.47018739352640543,0.23772609819121446,0.5055986218776917,2.4424778761061945
38,801.0,1809,496,291,1313,127,2019,0.2741846323935876,0.7258153676064124,0.5866935483870968,0.22162985529322163,0.37776085300837775,2.2913385826771653
20,801.0,1845,633,400,1212,139,2020,0.34308943089430893,0.656910569105691,0.631911532385466,0.33003300330033003,0.5222772277227723,2.8776978417266186
2,801.0,1658,443,249,1215,141,2021,0.267189384800965,0.732810615199035,0.5620767494356659,0.20493827160493827,0.36460905349794237,1.7659574468085106
199,803.0,1648,250,118,1398,436,2010,0.15169902912621358,0.8483009708737864,0.472,0.0844062947067239,0.17882689556509299,0.2706422018348624
181,803.0,1699,255,77,1444,366,2011,0.15008828722778106,0.849911712772219,0.30196078431372547,0.05332409972299169,0.17659279778393353,0.2103825136612022
163,803.0,1656,328,119,1328,189,2012,0.19806763285024154,0.8019323671497585,0.3628048780487805,0.08960843373493976,0.2469879518072289,0.6296296296296297
145,803.0,1826,239,98,1587,185,2013,0.13088718510405256,0.8691128148959474,0.4100418410041841,0.06175173282923756,0.15059861373660996,0.5297297297297298
127,803.0,2027,205,51,1822,218,2014,0.10113468179575728,0.8988653182042428,0.24878048780487805,0.027991218441273325,0.11251372118551042,0.23394495412844038
109,803.0,2049,263,71,1786,141,2015,0.1283552952659834,0.8716447047340166,0.26996197718631176,0.03975363941769317,0.14725643896976484,0.5035460992907801
91,803.0,2054,272,87,1782,138,2016,0.13242453748782862,0.8675754625121713,0.31985294117647056,0.04882154882154882,0.1526374859708193,0.6304347826086957
73,803.0,2321,461,92,1860,128,2017,0.1986212839293408,0.8013787160706592,0.19956616052060738,0.04946236559139785,0.2478494623655914,0.71875
56,803.0,2067,489,170,1578,147,2018,0.2365747460087083,0.7634252539912917,0.3476482617586912,0.10773130544993663,0.30988593155893535,1.1564625850340136
39,803.0,2185,565,168,1620,182,2019,0.2585812356979405,0.7414187643020596,0.2973451327433628,0.1037037037037037,0.3487654320987654,0.9230769230769231
21,803.0,2178,578,202,1600,147,2020,0.26538108356290174,0.7346189164370982,0.3494809688581315,0.12625,0.36125,1.3741496598639455
3,803.0,2371,516,75,1855,170,2021,0.21762969211303249,0.7823703078869675,0.14534883720930233,0.04043126684636118,0.27816711590296495,0.4411764705882353
201,805.0,2744,166,166,2578,613,2010,0.060495626822157436,0.9395043731778425,1.0,0.0643910007757952,0.0643910007757952,0.2707993474714519
183,805.0,3061,134,134,2927,511,2011,0.0437765436131983,0.9562234563868017,1.0,0.04578066279467031,0.04578066279467031,0.2622309197651663
165,805.0,2623,46,25,2577,464,2012,0.017537171178040413,0.9824628288219596,0.5434782608695652,0.009701202949165696,0.01785021342646488,0.05387931034482758
147,805.0,3163,82,30,3081,471,2013,0.02592475497944989,0.9740752450205501,0.36585365853658536,0.009737098344693282,0.02661473547549497,0.06369426751592357
129,805.0,3068,103,34,2965,557,2014,0.033572359843546284,0.9664276401564538,0.3300970873786408,0.011467116357504217,0.03473861720067454,0.06104129263913824
111,805.0,3280,148,78,3132,666,2015,0.045121951219512194,0.9548780487804878,0.527027027027027,0.02490421455938697,0.04725415070242656,0.11711711711711711
93,805.0,3189,147,54,3042,557,2016,0.04609595484477893,0.9539040451552211,0.3673469387755102,0.01775147928994083,0.048323471400394474,0.09694793536804308
75,805.0,3116,187,43,2929,552,2017,0.06001283697047497,0.939987163029525,0.22994652406417113,0.014680778422669852,0.06384431546602937,0.07789855072463768
57,805.0,3205,139,41,3066,491,2018,0.04336973478939157,0.9566302652106085,0.2949640287769784,0.013372472276581865,0.045335942596216566,0.0835030549898167
41,805.0,3593,114,31,3479,459,2019,0.03172836070136376,0.9682716392986362,0.2719298245614035,0.008910606496119574,0.03276803679218166,0.06753812636165578
23,805.0,3448,62,0,3386,366,2020,0.017981438515081206,0.9820185614849188,0.0,0.0,0.01831069108092144,0.0
5,805.0,3583,89,0,3494,309,2021,0.024839519955344683,0.9751604800446553,0.0,0.0,0.025472238122495706,0.0
203,813.0,4789,562,146,4227,1213,2010,0.11735226560868657,0.8826477343913134,0.2597864768683274,0.03453986278684646,0.13295481428909392,0.12036273701566365
185,813.0,4920,449,106,4471,811,2011,0.09126016260162602,0.9087398373983739,0.23608017817371937,0.023708342652650413,0.10042496085886826,0.13070283600493218
167,813.0,4934,301,152,4633,752,2012,0.06100526955816782,0.9389947304418322,0.5049833887043189,0.032808115691776385,0.06496870278437297,0.20212765957446807
149,813.0,5197,353,94,4844,739,2013,0.06792380219357322,0.9320761978064268,0.26628895184135976,0.019405450041288193,0.07287365813377374,0.12719891745602166
131,813.0,5402,429,105,4973,702,2014,0.079415031469826,0.920584968530174,0.24475524475524477,0.021114015684697365,0.08626583551176352,0.14957264957264957
113,813.0,5289,450,71,4839,848,2015,0.08508224617129892,0.9149177538287011,0.15777777777777777,0.014672452986154164,0.0929944203347799,0.08372641509433962
95,813.0,5149,745,181,4404,900,2016,0.14468828898815303,0.855311711011847,0.24295302013422818,0.04109900090826522,0.16916439600363306,0.2011111111111111
77,813.0,5425,630,171,4795,819,2017,0.11612903225806452,0.8838709677419355,0.2714285714285714,0.035662148070907194,0.13138686131386862,0.2087912087912088
59,813.0,5179,454,153,4725,593,2018,0.087661710754972,0.912338289245028,0.3370044052863436,0.03238095238095238,0.09608465608465608,0.2580101180438449
43,813.0,4739,576,388,4163,790,2019,0.12154462966870648,0.8784553703312935,0.6736111111111112,0.09320201777564256,0.13836175834734565,0.4911392405063291
204,814.0,2943,1327,742,1616,302,2010,0.4509004417261298,0.5490995582738702,0.5591559909570459,0.4591584158415842,0.8211633663366337,2.456953642384106
186,814.0,2750,1083,599,1667,333,2011,0.39381818181818184,0.6061818181818182,0.5530932594644506,0.3593281343731254,0.6496700659868027,1.7987987987987988
168,814.0,2680,821,492,1859,304,2012,0.30634328358208956,0.6936567164179105,0.5992691839220463,0.26465841850457233,0.44163528778913397,1.618421052631579
150,814.0,2916,800,503,2116,309,2013,0.27434842249657065,0.7256515775034293,0.62875,0.23771266540642721,0.3780718336483932,1.627831715210356
132,814.0,2898,855,380,2043,333,2014,0.2950310559006211,0.7049689440993789,0.4444444444444444,0.1860009789525208,0.4185022026431718,1.1411411411411412
114,814.0,2842,695,269,2147,331,2015,0.24454609429978888,0.7554539057002111,0.38705035971223023,0.12529110386585934,0.32370749883558453,0.8126888217522659
96,814.0,2734,727,238,2007,241,2016,0.26591075347476223,0.7340892465252378,0.32737276478679506,0.11858495266567015,0.36223218734429496,0.9875518672199171
78,814.0,2900,832,278,2068,230,2017,0.2868965517241379,0.713103448275862,0.33413461538461536,0.1344294003868472,0.402321083172147,1.208695652173913
60,814.0,2921,1045,358,1876,233,2018,0.3577541937692571,0.6422458062307429,0.34258373205741627,0.1908315565031983,0.5570362473347548,1.536480686695279
44,814.0,2905,1231,496,1674,145,2019,0.42375215146299483,0.5762478485370052,0.40292445166531277,0.2962962962962963,0.7353643966547192,3.420689655172414
26,814.0,2978,1267,585,1711,45,2020,0.4254533243787777,0.5745466756212223,0.4617205998421468,0.3419053185271771,0.7405026300409118,13.0
8,814.0,3241,1257,660,1984,108,2021,0.3878432582536254,0.6121567417463746,0.5250596658711217,0.3326612903225806,0.6335685483870968,6.111111111111111
205,815.0,1994,588,234,1406,357,2010,0.2948846539618857,0.7051153460381143,0.3979591836734694,0.16642958748221906,0.4182076813655761,0.6554621848739496
187,815.0,1949,588,192,1361,385,2011,0.30169317598768597,0.698306824012314,0.32653061224489793,0.14107274063188832,0.432035268185158,0.4987012987012987
169,815.0,2000,644,165,1356,246,2012,0.322,0.678,0.2562111801242236,0.12168141592920353,0.4749262536873156,0.6707317073170732
151,815.0,2068,659,174,1409,260,2013,0.31866537717601545,0.6813346228239845,0.26403641881638845,0.12349183818310859,0.46770759403832507,0.6692307692307692
133,815.0,2144,501,119,1643,294,2014,0.23367537313432835,0.7663246268656716,0.2375249500998004,0.07242848447961046,0.3049300060864273,0.40476190476190477
115,815.0,2139,599,212,1540,201,2015,0.28003740065451144,0.7199625993454886,0.35392320534223703,0.13766233766233765,0.38896103896103895,1.054726368159204
97,815.0,2197,657,169,1540,196,2016,0.29904415111515703,0.700955848884843,0.2572298325722983,0.10974025974025974,0.4266233766233766,0.8622448979591837
79,815.0,2408,840,367,1568,165,2017,0.3488372093023256,0.6511627906976745,0.4369047619047619,0.23405612244897958,0.5357142857142857,2.224242424242424
61,815.0,2566,829,319,1737,305,2018,0.3230709275136399,0.6769290724863601,0.3848009650180941,0.18364997121473806,0.47725964306275187,1.0459016393442624
45,815.0,2754,1019,440,1735,294,2019,0.3700072621641249,0.6299927378358751,0.43179587831207067,0.25360230547550433,0.5873198847262248,1.4965986394557824
27,815.0,2908,1256,628,1652,256,2020,0.43191196698762035,0.5680880330123796,0.5,0.3801452784503632,0.7602905569007264,2.453125
9,815.0,2827,1011,555,1816,301,2021,0.35762292182525646,0.6423770781747435,0.5489614243323442,0.30561674008810574,0.5567180616740088,1.8438538205980066
206,817.0,3446,1066,599,2380,582,2010,0.3093441671503192,0.6906558328496808,0.5619136960600375,0.25168067226890756,0.44789915966386556,1.029209621993127
188,817.0,3667,889,516,2778,778,2011,0.24243250613580583,0.7575674938641942,0.5804274465691789,0.1857451403887689,0.32001439884809213,0.6632390745501285
170,817.0,3410,821,432,2589,804,2012,0.2407624633431085,0.7592375366568915,0.5261875761266748,0.16685979142526072,0.317110853611433,0.5373134328358209
152,817.0,3232,551,340,2681,820,2013,0.17048267326732675,0.8295173267326733,0.617059891107078,0.1268183513614323,0.20552032823573294,0.4146341463414634
134,817.0,3392,793,543,2599,623,2014,0.23378537735849056,0.7662146226415094,0.6847414880201765,0.20892651019622932,0.3051173528280108,0.8715890850722311
116,817.0,3291,837,544,2454,655,2015,0.2543299908842297,0.7456700091157703,0.6499402628434886,0.22167889160554197,0.3410757946210269,0.8305343511450382
98,817.0,3356,751,519,2605,676,2016,0.2237783075089392,0.7762216924910608,0.6910785619174434,0.19923224568138195,0.2882917466410749,0.7677514792899408
80,817.0,3833,1065,563,2768,688,2017,0.2778502478476389,0.7221497521523611,0.5286384976525822,0.20339595375722544,0.3847543352601156,0.8183139534883721
62,817.0,4101,1120,449,2981,727,2018,0.2731041209461107,0.7268958790538893,0.40089285714285716,0.15062059711506207,0.37571284803757127,0.6176066024759285
46,817.0,3941,901,286,3040,863,2019,0.228622177112408,0.7713778228875919,0.3174250832408435,0.09407894736842105,0.29638157894736844,0.3314020857473928
28,817.0,4189,1147,373,3042,909,2020,0.27381236571974216,0.7261876342802578,0.32519616390584133,0.12261669953977647,0.37705456936226167,0.41034103410341033
10,817.0,4341,1133,316,3208,633,2021,0.26099976963833216,0.7390002303616678,0.27890556045895853,0.09850374064837905,0.3531795511221945,0.49921011058451814
207,818.0,2793,1329,800,1464,308,2010,0.4758324382384533,0.5241675617615468,0.6019563581640331,0.546448087431694,0.9077868852459017,2.5974025974025974
189,818.0,2793,1144,685,1649,228,2011,0.4095954171142141,0.5904045828857859,0.5987762237762237,0.41540327471194666,0.6937537901758641,3.004385964912281
171,818.0,3137,1166,683,1971,254,2012,0.3716927000318776,0.6283072999681224,0.5857632933104632,0.3465246067985794,0.5915778792491121,2.688976377952756
153,818.0,3224,1084,595,2140,282,2013,0.3362282878411911,0.6637717121588089,0.5488929889298892,0.2780373831775701,0.5065420560747663,2.1099290780141846
135,818.0,3191,932,647,2259,210,2014,0.2920714509558132,0.7079285490441868,0.694206008583691,0.2864099158919876,0.4125719344842851,3.080952380952381
117,818.0,3583,1125,550,2458,366,2015,0.3139826960647502,0.6860173039352498,0.4888888888888889,0.22375915378356387,0.4576891781936534,1.5027322404371584
99,818.0,3728,1236,558,2492,229,2016,0.3315450643776824,0.6684549356223176,0.45145631067961167,0.22391653290529695,0.4959871589085072,2.4366812227074237
81,818.0,3525,910,372,2615,223,2017,0.2581560283687943,0.7418439716312056,0.4087912087912088,0.14225621414913958,0.3479923518164436,1.6681614349775784
63,818.0,3478,1175,430,2303,117,2018,0.33783783783783783,0.6621621621621622,0.3659574468085106,0.18671298306556666,0.5102040816326531,3.675213675213675
47,818.0,3289,1339,446,1950,156,2019,0.40711462450592883,0.5928853754940712,0.3330843913368185,0.2287179487179487,0.6866666666666666,2.858974358974359
29,818.0,3122,1584,613,1538,90,2020,0.507367072389494,0.4926329276105061,0.3869949494949495,0.3985695708712614,1.0299089726918076,6.811111111111111
11,818.0,3117,1625,545,1492,47,2021,0.5213346166185435,0.47866538338145653,0.3353846153846154,0.3652815013404826,1.089142091152815,11.595744680851064
208,819.0,2357,777,682,1580,535,2010,0.3296563428086551,0.6703436571913449,0.8777348777348777,0.4316455696202532,0.4917721518987342,1.2747663551401869
190,819.0,2507,796,632,1711,461,2011,0.3175109692859992,0.6824890307140008,0.7939698492462312,0.36937463471654003,0.4652250146113384,1.3709327548806942
172,819.0,2873,741,489,2132,405,2012,0.2579185520361991,0.7420814479638009,0.659919028340081,0.22936210131332083,0.3475609756097561,1.2074074074074075
154,819.0,3197,735,514,2462,351,2013,0.22990303409446355,0.7700969659055364,0.6993197278911565,0.20877335499593827,0.2985377741673436,1.4643874643874644
136,819.0,3122,559,323,2563,397,2014,0.17905188981422165,0.8209481101857784,0.5778175313059034,0.1260241904018728,0.21810378462738977,0.8136020151133502
118,819.0,3489,822,133,2667,339,2015,0.235597592433362,0.764402407566638,0.16180048661800486,0.049868766404199474,0.30821147356580425,0.39233038348082594
100,819.0,3321,634,282,2687,492,2016,0.19090635350797952,0.8090936464920204,0.444794952681388,0.10494975809452921,0.23595087458131744,0.573170731707317
82,819.0,3517,660,265,2857,516,2017,0.18765993744668752,0.8123400625533125,0.4015151515151515,0.0927546377318866,0.23101155057752887,0.5135658914728682
64,819.0,3462,636,235,2826,491,2018,0.18370883882149047,0.8162911611785095,0.3694968553459119,0.08315640481245577,0.22505307855626328,0.4786150712830957
48,819.0,3673,541,242,3132,422,2019,0.14729104274435068,0.8527089572556493,0.44731977818853974,0.0772669220945083,0.1727330779054917,0.5734597156398105
30,819.0,3355,842,632,2513,331,2020,0.2509687034277198,0.7490312965722802,0.7505938242280285,0.2514922403501791,0.3350576999602069,1.9093655589123868
12,819.0,3299,811,585,2488,93,2021,0.2458320703243407,0.7541679296756593,0.7213316892725031,0.23512861736334406,0.3259646302250804,6.290322580645161
209,820.0,2542,954,667,1588,399,2010,0.3752950432730134,0.6247049567269867,0.69916142557652,0.42002518891687657,0.6007556675062973,1.6716791979949874
191,820.0,2692,1058,816,1634,428,2011,0.39301634472511143,0.6069836552748885,0.7712665406427222,0.49938800489596086,0.6474908200734394,1.9065420560747663
173,820.0,2855,871,748,1984,727,2012,0.3050788091068301,0.6949211908931698,0.8587830080367393,0.37701612903225806,0.43901209677419356,1.0288858321870702
155,820.0,2827,911,678,1916,721,2013,0.3222497347010966,0.6777502652989035,0.7442371020856202,0.35386221294363257,0.4754697286012526,0.9403606102635229
137,820.0,2709,912,661,1797,632,2014,0.33665559246954596,0.6633444075304541,0.7247807017543859,0.36783528102392876,0.5075125208681135,1.0458860759493671
119,820.0,2715,905,560,1810,570,2015,0.3333333333333333,0.6666666666666666,0.6187845303867403,0.30939226519337015,0.5,0.9824561403508771
101,820.0,2825,1186,567,1639,559,2016,0.41982300884955753,0.5801769911504425,0.47807757166947723,0.34594264795607077,0.7236119585112873,1.0143112701252237
83,820.0,2907,1307,695,1600,253,2017,0.4496044031647747,0.5503955968352253,0.531752104055088,0.434375,0.816875,2.7470355731225298
65,820.0,3409,1598,694,1811,182,2018,0.46875916691111763,0.5312408330888824,0.43429286608260326,0.38321369409166206,0.8823854224185533,3.8131868131868134
49,820.0,3421,1369,556,2052,265,2019,0.400175387313651,0.599824612686349,0.40613586559532505,0.2709551656920078,0.6671539961013645,2.09811320754717
31,820.0,3708,1848,975,1860,284,2020,0.49838187702265374,0.5016181229773463,0.5275974025974026,0.5241935483870968,0.9935483870967742,3.433098591549296
13,820.0,3605,1569,859,2036,142,2021,0.4352288488210818,0.5647711511789182,0.5474824729126833,0.4219056974459725,0.7706286836935167,6.049295774647887
210,821.0,4822,719,467,4103,701,2010,0.14910825383658233,0.8508917461634177,0.6495132127955494,0.11381915671459908,0.17523763100170606,0.666191155492154
192,821.0,5109,853,440,4256,662,2011,0.16696026619690743,0.8330397338030926,0.5158264947245017,0.10338345864661654,0.20042293233082706,0.6646525679758308
174,821.0,4993,763,446,4230,658,2012,0.15281393951532146,0.8471860604846786,0.5845347313237221,0.10543735224586288,0.18037825059101656,0.6778115501519757
156,821.0,4911,744,364,4167,714,2013,0.15149664019547954,0.8485033598045205,0.489247311827957,0.08735301175905928,0.1785457163426926,0.5098039215686274
138,821.0,4998,552,293,4446,984,2014,0.11044417767106843,0.8895558223289316,0.5307971014492754,0.06590193432298695,0.1241565452091768,0.29776422764227645
120,821.0,5225,598,275,4627,750,2015,0.11444976076555025,0.8855502392344498,0.459866220735786,0.05943375837475686,0.12924140912038037,0.36666666666666664
102,821.0,5227,393,340,4834,1002,2016,0.0751865314712072,0.9248134685287928,0.8651399491094147,0.0703351261894911,0.08129913115432354,0.3393213572854291
84,821.0,5377,475,142,4902,1100,2017,0.08833922261484099,0.911660777385159,0.29894736842105263,0.028967768257853937,0.09689922480620156,0.1290909090909091
66,821.0,5732,788,453,4944,812,2018,0.1374738311235171,0.8625261688764829,0.5748730964467005,0.09162621359223301,0.1593851132686084,0.5578817733990148
50,821.0,5981,1039,619,4942,729,2019,0.1737167697709413,0.8262832302290587,0.5957651588065448,0.12525293403480373,0.21023876972885472,0.8491083676268861
32,821.0,5403,1213,487,4190,555,2020,0.22450490468258374,0.7754950953174162,0.4014839241549876,0.1162291169451074,0.28949880668257755,0.8774774774774775
14,821.0,5749,1329,545,4420,674,2021,0.23117063837189075,0.7688293616281092,0.41008276899924756,0.12330316742081449,0.3006787330316742,0.8086053412462908
211,904.0,3529,1220,623,2309,737,2010,0.34570699914990083,0.6542930008500992,0.510655737704918,0.26981377219575575,0.5283672585534863,0.8453188602442334
193,904.0,3533,1055,543,2478,939,2011,0.29861307670534953,0.7013869232946505,0.5146919431279621,0.21912832929782083,0.4257465698143664,0.5782747603833865
175,904.0,3639,1258,654,2381,797,2012,0.3456993679582303,0.6543006320417697,0.519872813990461,0.2746745065098698,0.5283494330113397,0.820577164366374
157,904.0,3547,1150,503,2397,582,2013,0.3242176487172258,0.6757823512827742,0.4373913043478261,0.2098456403838131,0.47976637463496036,0.8642611683848798
139,904.0,3394,1159,543,2235,565,2014,0.34148497348261636,0.6585150265173836,0.4685073339085418,0.24295302013422818,0.5185682326621924,0.9610619469026549
121,904.0,3946,1450,449,2496,471,2015,0.3674607197161683,0.6325392802838318,0.3096551724137931,0.1798878205128205,0.5809294871794872,0.9532908704883227
103,904.0,4173,1508,653,2665,282,2016,0.3613707165109034,0.6386292834890965,0.4330238726790451,0.2450281425891182,0.5658536585365853,2.3156028368794326
85,904.0,4284,2008,694,2276,206,2017,0.46872082166199813,0.5312791783380019,0.3456175298804781,0.30492091388400705,0.8822495606326889,3.3689320388349513
67,904.0,4292,2091,891,2201,308,2018,0.48718546132339235,0.5128145386766076,0.4261119081779053,0.404815992730577,0.9500227169468424,2.892857142857143
51,904.0,4370,2265,850,2105,208,2019,0.5183066361556065,0.4816933638443936,0.37527593818984545,0.40380047505938244,1.0760095011876485,4.086538461538462
33,904.0,4390,1883,676,2507,270,2020,0.42892938496583144,0.5710706150341686,0.3590015932023367,0.26964499401675307,0.7510969285999203,2.5037037037037035
15,904.0,3881,1568,546,2313,220,2021,0.4040195825818088,0.5959804174181912,0.3482142857142857,0.23605706874189364,0.6779074794638997,2.481818181818182
212,906.0,1805,474,430,1331,560,2010,0.2626038781163435,0.7373961218836566,0.9071729957805907,0.3230653643876784,0.35612321562734783,0.7678571428571429
194,906.0,1802,598,362,1204,495,2011,0.3318534961154273,0.6681465038845728,0.6053511705685619,0.30066445182724255,0.49667774086378735,0.7313131313131314
176,906.0,2127,600,359,1527,396,2012,0.2820874471086037,0.7179125528913963,0.5983333333333334,0.23510150622134904,0.3929273084479371,0.9065656565656566
158,906.0,1999,700,420,1299,282,2013,0.3501750875437719,0.6498249124562281,0.6,0.3233256351039261,0.5388760585065435,1.4893617021276595
140,906.0,2038,739,428,1299,326,2014,0.36261040235525027,0.6373895976447498,0.5791610284167794,0.32948421862971516,0.5688991531947653,1.312883435582822
122,906.0,2258,788,467,1470,177,2015,0.3489813994685562,0.6510186005314438,0.5926395939086294,0.31768707482993197,0.5360544217687074,2.638418079096045
104,906.0,2444,678,472,1766,227,2016,0.2774140752864157,0.7225859247135843,0.696165191740413,0.26727066817667045,0.38391845979614947,2.079295154185022
86,906.0,2267,738,480,1529,162,2017,0.325540361711513,0.674459638288487,0.6504065040650406,0.31393067364290383,0.48266841072596467,2.962962962962963
68,906.0,2416,781,485,1635,163,2018,0.32326158940397354,0.6767384105960265,0.6209987195902689,0.2966360856269113,0.4776758409785933,2.9754601226993866
52,906.0,2554,941,561,1613,142,2019,0.36844166014095536,0.6315583398590446,0.5961742826780021,0.34779913205207685,0.583384996900186,3.9507042253521125
34,906.0,2434,867,434,1567,157,2020,0.3562037797863599,0.6437962202136401,0.5005767012687428,0.27696234843650286,0.553286534779834,2.7643312101910826
16,906.0,2322,861,303,1461,140,2021,0.3708010335917313,0.6291989664082688,0.3519163763066202,0.20739219712525667,0.5893223819301848,2.164285714285714
18,708.01,1020,18,0,1002,37,2020,0.01764705882352941,0.9823529411764705,0.0,0.0,0.017964071856287425,0.0
0,708.01,1096,23,0,1073,22,2021,0.020985401459854013,0.9790145985401459,0.0,0.0,0.021435228331780055,0.0
19,709.01,1344,387,60,957,149,2020,0.28794642857142855,0.7120535714285714,0.15503875968992248,0.06269592476489028,0.4043887147335423,0.40268456375838924
1,709.01,1141,282,2,859,26,2021,0.24715162138475022,0.7528483786152498,0.0070921985815602835,0.002328288707799767,0.32828870779976715,0.07692307692307693
200,804.01,2415,286,11,2129,677,2010,0.11842650103519668,0.8815734989648033,0.038461538461538464,0.005166744950681071,0.13433536871770785,0.01624815361890694
182,804.01,2332,230,20,2102,727,2011,0.09862778730703259,0.9013722126929674,0.08695652173913043,0.009514747859181731,0.10941960038058991,0.027510316368638238
164,804.01,2465,279,8,2186,657,2012,0.11318458417849898,0.886815415821501,0.02867383512544803,0.0036596523330283625,0.12763037511436415,0.0121765601217656
146,804.01,2496,202,14,2294,436,2013,0.08092948717948718,0.9190705128205128,0.06930693069306931,0.006102877070619006,0.08805579773321709,0.03211009174311927
128,804.01,2796,263,11,2533,383,2014,0.09406294706723892,0.905937052932761,0.04182509505703422,0.0043426766679826295,0.10382945124358468,0.028720626631853787
110,804.01,2955,387,58,2568,386,2015,0.13096446700507614,0.8690355329949239,0.14987080103359174,0.022585669781931463,0.15070093457943926,0.15025906735751296
92,804.01,3087,467,69,2620,315,2016,0.15127955944282476,0.8487204405571752,0.14775160599571735,0.02633587786259542,0.1782442748091603,0.21904761904761905
74,804.01,3050,431,88,2619,283,2017,0.14131147540983607,0.858688524590164,0.20417633410672853,0.03360061092019855,0.16456662848415426,0.31095406360424027
