,tract,year,BFBL,BL,BLSL,SBL,SLM,SLMTC,SUP,total_built_all_lanes,cumulative_length
337,820,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,820,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,820,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,820,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,820,2019,0.0,0.0,0.0,0.0,254.728001081,0.0,0.0,254.728001081,3443.7393972055
342,820,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443.7393972055
343,820,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,820,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,821,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,821,2009,0.0,356.8869189745,0.0,0.0,0.0,0.0,0.0,356.8869189745,825.3580615375
347,821,2010,0.0,1259.1995523415999,0.0,0.0,755.5566009049,0.0,0.0,2014.7561532465,2840.114214784
348,821,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.114214784
349,821,2012,0.0,0.0,0.0,0.0,627.3028782667,0.0,0.0,627.3028782667,3467.4170930507
350,821,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3467.4170930507
351,821,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,821,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,821,2016,1047.8125047642,538.9060796035001,0.0,0.0,278.3335482852,0.0,505.6930869302,2370.7452195831,5838.1623126338
354,821,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5838.1623126338
355,821,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,821,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,821,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,821,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,821,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,901,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,901,2009,0.0,689.6875682648999,0.0,0.0,0.0,0.0,0.0,689.6875682648999,689.6875682648999
362,901,2010,0.0,2384.5951272893,0.0,0.0,518.5489825353,0.0,0.0,2903.1441098245996,3592.8316780894993
363,901,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3592.8316780894993
364,901,2012,0.0,0.0,0.0,0.0,1355.5588621059,0.0,0.0,1355.5588621059,4948.3905401954
365,901,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4948.3905401954
366,901,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,901,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,901,2016,240.34235145,44.3660343745,0.0,0.0,618.89859782,0.0,0.0,903.6069836444999,5851.997523839899
369,901,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5851.997523839899
370,901,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,901,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,901,2020,0.0,0.0,0.0,0.0,0.0,263.23071559100003,0.0,0.0,5851.997523839899
373,901,2021,0.0,0.0,0.0,0.0,0.0,642.4250411944,0.0,0.0,5851.997523839899
374,901,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5851.997523839899
375,902,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,902,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,902,2010,87.0418604959,2853.8744717125,0.0,0.0,382.5114085206,0.0,0.0,3323.427740729,3323.427740729
378,902,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3323.427740729
379,902,2012,0.0,0.0,0.0,0.0,272.782881446,0.0,0.0,272.782881446,3596.210622175
380,902,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3596.210622175
381,902,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,902,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,902,2016,0.0,0.0,0.0,0.0,602.0124122648,0.0,0.0,602.0124122648,4198.2230344398
384,902,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4198.2230344398
385,902,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,902,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,902,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,902,2021,0.0,0.0,0.0,0.0,0.0,197.02570404739998,0.0,0.0,4198.2230344398
389,902,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4198.2230344398
390,903,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,903,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,903,2010,87.0418604959,2235.3238163656,0.0,0.0,382.5114085206,0.0,0.0,2704.8770853821,2704.8770853821
393,903,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704.8770853821
394,903,2012,0.0,0.0,0.0,0.0,272.782881446,0.0,0.0,272.782881446,2977.6599668281
395,903,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2977.6599668281
396,903,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,903,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,903,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,903,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,903,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,903,2019,0.0,0.0,0.0,0.0,801.3503468818,0.0,0.0,801.3503468818,3779.0103137099004
402,903,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3779.0103137099004
403,903,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,903,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,904,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,904,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,904,2010,0.0,308.1988254616,0.0,0.0,0.0,0.0,0.0,308.1988254616,308.1988254616
408,904,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.1988254616
409,904,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,904,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,904,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,904,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,904,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,904,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,904,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,904,2019,0.0,0.0,0.0,0.0,801.3503468818,0.0,0.0,801.3503468818,1109.5491723434
417,904,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.5491723434
418,904,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,904,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,907,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,907,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,907,2010,0.0,442.6228407993,0.0,0.0,107.405156592,0.0,0.0,550.0279973913,550.0279973913
423,907,2011,0.0,1245.8615794014,0.0,0.0,470.57076548910004,0.0,0.0,1716.4323448905,2266.4603422818
424,907,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2266.4603422818
425,907,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,907,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,907,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,907,2016,389.474104229,0.0,0.0,0.0,0.0,0.0,0.0,389.474104229,2655.9344465107997
429,907,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2655.9344465107997
430,907,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,907,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,907,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,907,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,907,2022,0.0,467.8232623642,0.0,108.037830171,0.0,0.0,0.0,575.8610925352,3231.795539046
435,909.01,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,909.01,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,909.01,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,909.01,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,909.01,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,909.01,2013,1204.9777657163,0.0,0.0,0.0,0.0,0.0,0.0,1204.9777657163,1204.9777657163
441,909.01,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.9777657163
442,909.01,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,909.01,2016,249.770503237,0.0,0.0,0.0,0.0,0.0,0.0,249.770503237,1454.7482689532999
444,909.01,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1454.7482689532999
445,909.01,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,909.01,2019,0.0,2503.7054049267,0.0,431.7635000881,0.0,0.0,862.0628478635,3797.5317528783,5252.2800218316
447,909.01,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5252.2800218316
448,909.01,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,909.01,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,910.01,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,910.01,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,910.01,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,910.01,2011,0.0,823.2848863865,0.0,0.0,492.2046807928,0.0,0.0,1315.4895671793001,1315.4895671793001
454,910.01,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315.4895671793001
455,910.01,2013,729.244204072,752.5425229150001,167.095600989,0.0,725.8127623038,0.0,0.0,2374.6950902798,3690.1846574591
456,910.01,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3690.1846574591
457,910.01,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,910.01,2016,249.770503237,0.0,0.0,0.0,0.0,0.0,0.0,249.770503237,3939.9551606961
459,910.01,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3939.9551606961
460,910.01,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,910.01,2019,0.0,1164.1046823776,0.0,0.0,0.0,0.0,291.14409606749996,1455.2487784451,5395.2039391412
462,910.01,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5395.2039391412
463,910.01,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,910.01,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,911,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,911,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,911,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,911,2011,0.0,1245.9988883819,0.0,0.0,0.0,0.0,0.0,1245.9988883819,1245.9988883819
469,911,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1245.9988883819
470,911,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,911,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,911,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,911,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,911,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,911,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,911,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,911,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,911,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,911,2022,0.0,418.6384222465,0.0,108.037830171,0.0,0.0,0.0,526.6762524175,1772.6751407994002
480,912,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,912,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,912,2010,0.0,1659.4283469673,0.0,0.0,763.3035335664,0.0,0.0,2422.7318805337,2422.7318805337
483,912,2011,0.0,626.6086810967,0.0,0.0,0.0,0.0,0.0,626.6086810967,3049.3405616304
484,912,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3049.3405616304
485,912,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,912,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,912,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,912,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,912,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,912,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,912,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,912,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,912,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,912,2022,0.0,467.8232623642,0.0,108.037830171,0.0,0.0,0.0,575.8610925352,3625.2016541656
495,913,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,913,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,913,2010,0.0,884.8555712623,0.0,0.0,696.2735333384001,0.0,0.0,1581.1291046007,1581.1291046007
498,913,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1581.1291046007
499,913,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,913,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,913,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,913,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,913,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,913,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,913,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,913,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,913,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,913,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,913,2022,0.0,297.5256392492,0.0,108.037830171,0.0,0.0,0.0,405.5634694202,1986.6925740208999
510,914,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,914,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,914,2010,87.0418604959,1862.2894244606,0.0,0.0,655.8983769744,0.0,0.0,2605.2296619309,2605.2296619309
513,914,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2605.2296619309
514,914,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,914,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,914,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,914,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,914,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,914,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,914,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,914,2019,0.0,0.0,0.0,0.0,470.7564364191,0.0,0.0,470.7564364191,3075.98609835
522,914,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3075.98609835
523,914,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,914,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,915,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,915,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,915,2010,0.0,1546.734070542,0.0,0.0,655.8983769744,0.0,0.0,2202.6324475164,2202.6324475164
528,915,2011,0.0,657.6071117982,0.0,0.0,0.0,0.0,0.0,657.6071117982,2860.2395593146002
529,915,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2860.2395593146002
530,915,2013,0.0,0.0,0.0,0.0,337.36947156530005,0.0,0.0,337.36947156530005,3197.6090308799003
531,915,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3197.6090308799003
532,915,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,915,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,915,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,915,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,915,2019,0.0,0.0,0.0,0.0,264.3681106399,0.0,0.0,264.3681106399,3461.9771415198
537,915,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3461.9771415198
538,915,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,915,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,916,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,916,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,916,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,916,2011,0.0,208.0574468493,0.0,0.0,1069.3430861095999,0.0,0.0,1277.4005329589,1277.4005329589
544,916,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277.4005329589
545,916,2013,0.0,752.5425229150001,0.0,0.0,1192.6475811560001,0.0,0.0,1945.1901040710002,3222.5906370299
546,916,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3222.5906370299
547,916,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,916,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,916,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,916,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,916,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,916,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,916,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,916,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,917,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,917,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,917,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,917,2011,0.0,0.0,0.0,0.0,499.6914919405,0.0,0.0,499.6914919405,499.6914919405
559,917,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.6914919405
560,917,2013,0.0,0.0,0.0,0.0,957.9143758103,0.0,0.0,957.9143758103,1457.6058677508
561,917,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457.6058677508
562,917,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,917,2016,0.0,0.0,0.0,0.0,1031.7920497951,0.0,0.0,1031.7920497951,2489.3979175459
564,917,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2489.3979175459
565,917,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,917,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,917,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,917,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,917,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,918,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,918,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,918,2010,87.0418604959,2880.7440547236,0.0,0.0,0.0,0.0,0.0,2967.7859152195,2967.7859152195
573,918,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2967.7859152195
574,918,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,918,2013,0.0,0.0,0.0,0.0,200.7455044999,0.0,0.0,200.7455044999,3168.5314197194
576,918,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3168.5314197194
577,918,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,918,2016,0.0,0.0,0.0,0.0,950.5144244043,0.0,0.0,950.5144244043,4119.045844123701
579,918,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4119.045844123701
580,918,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,918,2019,0.0,0.0,0.0,0.0,404.3073999979,0.0,0.0,404.3073999979,4523.3532441216
582,918,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4523.3532441216
583,918,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,918,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,919,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,919,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,919,2010,0.0,899.9483530148,0.0,0.0,0.0,0.0,0.0,899.9483530148,899.9483530148
588,919,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.9483530148
589,919,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,919,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,919,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,919,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,919,2016,0.0,0.0,0.0,0.0,950.5144244043,0.0,0.0,950.5144244043,1850.4627774191
594,919,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850.4627774191
595,919,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,919,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,919,2020,0.0,0.0,0.0,0.0,0.0,263.23071559100003,0.0,0.0,1850.4627774191
598,919,2021,0.0,0.0,0.0,0.0,0.0,642.4250411944,0.0,0.0,1850.4627774191
599,919,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850.4627774191
600,920,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,920,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,920,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,920,2011,0.0,0.0,0.0,0.0,903.4636142854,0.0,0.0,903.4636142854,903.4636142854
604,920,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.4636142854
605,920,2013,0.0,0.0,0.0,0.0,735.2310494059,0.0,0.0,735.2310494059,1638.6946636912999
606,920,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1638.6946636912999
607,920,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,920,2016,0.0,0.0,0.0,0.0,1236.5236161029,0.0,0.0,1236.5236161029,2875.2182797942
609,920,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2875.2182797942
610,920,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,920,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,920,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,920,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,920,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,921.01,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,921.01,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,921.01,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,921.01,2011,0.0,0.0,0.0,0.0,1875.6383020998999,0.0,0.0,1875.6383020998999,1875.6383020998999
619,921.01,2012,0.0,457.9460160168,547.564950613,0.0,0.0,0.0,0.0,1005.5109666297999,2881.1492687296995
620,921.01,2013,0.0,583.6426001041,167.095600989,0.0,1736.9344580349,0.0,0.0,2487.672659128,5368.8219278577
621,921.01,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5368.8219278577
622,921.01,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,921.01,2016,0.0,0.0,0.0,0.0,141.368047117,0.0,0.0,141.368047117,5510.1899749747
624,921.01,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5510.1899749747
625,921.01,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,921.01,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,921.01,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,921.01,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,921.01,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,922,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,922,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,922,2010,0.0,404.204326358,0.0,0.0,222.7463000087,0.0,0.0,626.9506263667,626.9506263667
633,922,2011,0.0,0.0,0.0,0.0,1493.5946957812,0.0,0.0,1493.5946957812,2120.5453221479
634,922,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2120.5453221479
