,census_tract,Total population in occupied housing units:,Owner_occupied,Owner_occupied_Moved in 1999 or earlier,Renter_occupied,Renter_occupied_Moved in 1999 or earlier,year,percent_owners,percent_renters,percent_old_owners,percent_old_renters,renters_owners_ratio,old_renters_owners_ratio
161,923,3365,1451,590,1914,172,2016,0.17533432392273401,0.05111441307578009,0.4066161268090972,0.30825496342737724,0.758098223615465,3.4302325581395348
132,923,3502,1426,609,2076,215,2017,0.17390062821245003,0.061393489434608796,0.4270687237026648,0.29335260115606937,0.6868978805394991,2.832558139534884
103,923,3373,1477,669,1896,238,2018,0.19833975689297362,0.0705603320486214,0.45294515910629657,0.3528481012658228,0.7790084388185654,2.810924369747899
76,923,3421,1452,718,1969,198,2019,0.2098801520023385,0.05787781350482315,0.49449035812672176,0.36465210766886746,0.7374301675977654,3.6262626262626263
47,923,3536,1581,627,1955,196,2020,0.1773190045248869,0.05542986425339366,0.396584440227704,0.3207161125319693,0.808695652173913,3.1989795918367347
18,923,3834,1650,589,2184,181,2021,0.15362545644235784,0.04720918101199791,0.356969696969697,0.2696886446886447,0.7554945054945055,3.25414364640884
336,924,5995,1379,408,4616,700,2010,0.06805671392827356,0.11676396997497915,0.2958665699782451,0.08838821490467938,0.2987435008665511,0.5828571428571429
307,924,5597,1153,421,4444,547,2011,0.07521886725031267,0.09773092728247275,0.36513443191673894,0.09473447344734473,0.25945094509450944,0.7696526508226691
278,924,5859,1178,561,4681,517,2012,0.09575012800819252,0.08824031404676566,0.4762308998302207,0.11984618671224097,0.25165562913907286,1.0851063829787233
249,924,5593,1187,442,4406,644,2013,0.0790273556231003,0.11514392991239049,0.37236731255265376,0.10031774852473899,0.2694053563322742,0.6863354037267081
220,924,5573,1204,493,4369,620,2014,0.08846222860218912,0.1112506728871344,0.40946843853820597,0.11284046692607004,0.2755779354543374,0.7951612903225806
191,924,5732,1296,612,4436,907,2015,0.10676901605024425,0.1582344731332868,0.4722222222222222,0.13796212804328223,0.2921550946798918,0.6747519294377067
162,924,5817,1237,531,4580,568,2016,0.09128416709644147,0.09764483410692797,0.42926434923201295,0.11593886462882096,0.2700873362445415,0.9348591549295775
133,924,5984,1019,499,4965,450,2017,0.08338903743315508,0.07520053475935828,0.4896957801766438,0.10050352467270897,0.2052366565961732,1.1088888888888888
104,924,6549,1116,563,5433,282,2018,0.08596732325545885,0.04306000916170408,0.5044802867383512,0.10362598932449843,0.20541137493097736,1.99645390070922
77,924,6412,1142,618,5270,245,2019,0.09638178415470992,0.03820960698689956,0.5411558669001751,0.11726755218216318,0.21669829222011386,2.522448979591837
48,924,6386,1050,606,5336,141,2020,0.09489508299404949,0.02207954901346696,0.5771428571428572,0.11356821589205397,0.19677661169415292,4.297872340425532
19,924,5987,1065,513,4922,52,2021,0.08568565224653416,0.008685485217972274,0.48169014084507045,0.10422592442096709,0.21637545713124745,9.865384615384615
337,1001,5575,1665,529,3910,755,2010,0.09488789237668162,0.13542600896860987,0.31771771771771773,0.13529411764705881,0.4258312020460358,0.7006622516556291
308,1001,5607,1480,524,4127,677,2011,0.0934546103085429,0.12074192973069378,0.35405405405405405,0.12696874242791373,0.3586140053307487,0.7740029542097489
279,1001,6132,1697,677,4435,537,2012,0.1104044357469015,0.087573385518591,0.398939304655274,0.15264937993235625,0.3826381059751973,1.260707635009311
250,1001,6232,1561,543,4671,439,2013,0.08713093709884467,0.07044287548138639,0.3478539397821909,0.11624919717405266,0.33418968101049024,1.2369020501138952
221,1001,6297,1661,481,4636,508,2014,0.07638558043512785,0.08067333650944894,0.2895845875978326,0.10375323554788611,0.3582830025884383,0.9468503937007874
192,1001,6059,1539,550,4520,579,2015,0.09077405512460802,0.09556032348572371,0.35737491877842753,0.12168141592920353,0.3404867256637168,0.9499136442141624
163,1001,5983,1576,568,4407,622,2016,0.0949356510111984,0.10396122346648838,0.3604060913705584,0.12888586339913774,0.35761288858633994,0.9131832797427653
134,1001,6653,2203,564,4450,493,2017,0.08477378626183676,0.0741019089132722,0.25601452564684524,0.12674157303370787,0.4950561797752809,1.1440162271805274
105,1001,7050,2442,621,4608,632,2018,0.08808510638297873,0.08964539007092198,0.2542997542997543,0.134765625,0.5299479166666666,0.9825949367088608
78,1001,6926,2427,994,4499,640,2019,0.143517181634421,0.09240542881894312,0.40955912649361353,0.2209379862191598,0.53945321182485,1.553125
49,1001,6934,2067,829,4867,677,2020,0.11955581194115951,0.09763484280357658,0.4010643444605709,0.17033079926032463,0.42469693856585167,1.224519940915805
20,1001,7230,2065,771,5165,451,2021,0.10663900414937759,0.062378976486860305,0.37336561743341407,0.14927395934172313,0.3998063891577928,1.7095343680709534
338,1002,2893,1407,849,1486,177,2010,0.2934669892844798,0.0611821638437608,0.603411513859275,0.5713324360699865,0.9468371467025573,4.796610169491525
309,1002,2597,1009,584,1588,176,2011,0.2248748556026184,0.06777050442818637,0.578790882061447,0.3677581863979849,0.6353904282115869,3.3181818181818183
280,1002,2664,1153,558,1511,169,2012,0.20945945945945946,0.06343843843843844,0.4839549002601908,0.3692918596955658,0.7630708140304434,3.301775147928994
251,1002,2668,1168,655,1500,225,2013,0.2455022488755622,0.0843328335832084,0.5607876712328768,0.43666666666666665,0.7786666666666666,2.911111111111111
222,1002,2941,1197,698,1744,256,2014,0.23733424005440326,0.0870452227133628,0.5831244778613199,0.40022935779816515,0.6863532110091743,2.7265625
193,1002,2996,1197,609,1799,297,2015,0.20327102803738317,0.09913217623497997,0.5087719298245614,0.33852140077821014,0.6653696498054474,2.0505050505050506
164,1002,2909,1064,581,1845,274,2016,0.19972499140598143,0.09419044345135785,0.5460526315789473,0.31490514905149053,0.5766937669376694,2.1204379562043796
135,1002,3159,1169,574,1990,268,2017,0.18170307059195948,0.08483697372586262,0.49101796407185627,0.2884422110552764,0.5874371859296482,2.1417910447761193
106,1002,3419,1199,549,2220,215,2018,0.16057326703714536,0.06288388417665984,0.4578815679733111,0.2472972972972973,0.5400900900900901,2.5534883720930233
79,1002,3296,1166,543,2130,167,2019,0.16474514563106796,0.05066747572815534,0.46569468267581476,0.2549295774647887,0.5474178403755868,3.251497005988024
50,1002,3742,1832,981,1910,100,2020,0.26215927311598075,0.02672367717797969,0.5354803493449781,0.5136125654450262,0.9591623036649215,9.81
21,1002,3748,1670,986,2078,168,2021,0.2630736392742796,0.044823906083244394,0.5904191616766467,0.47449470644850816,0.8036573628488932,5.869047619047619
339,1003,3555,1394,1069,2161,567,2010,0.3007032348804501,0.15949367088607594,0.766857962697274,0.4946783896344285,0.6450717260527533,1.8853615520282188
310,1003,3488,1364,716,2124,434,2011,0.20527522935779816,0.12442660550458716,0.5249266862170088,0.3370998116760829,0.6421845574387948,1.6497695852534562
281,1003,3582,1490,654,2092,370,2012,0.18257956448911222,0.10329424902289223,0.4389261744966443,0.31261950286806883,0.7122370936902486,1.7675675675675675
252,1003,3173,1603,561,1570,209,2013,0.17680428616451307,0.0658682634730539,0.34996880848409234,0.3573248407643312,1.0210191082802549,2.6842105263157894
223,1003,3381,1683,768,1698,179,2014,0.22715173025732033,0.052942916296953565,0.4563279857397504,0.45229681978798586,0.991166077738516,4.290502793296089
194,1003,3604,1979,1055,1625,100,2015,0.2927302996670366,0.02774694783573807,0.5330975240020213,0.6492307692307693,1.2178461538461538,10.55
165,1003,3701,1762,1069,1939,204,2016,0.288840853823291,0.05512023777357471,0.6066969353007946,0.5513151108818979,0.9087158329035585,5.240196078431373
136,1003,4032,1918,1210,2114,200,2017,0.30009920634920634,0.0496031746031746,0.6308654848800834,0.5723746452223274,0.9072847682119205,6.05
107,1003,4069,1835,1126,2234,204,2018,0.2767264684197592,0.05013516834603097,0.6136239782016348,0.5040286481647269,0.8213965980304386,5.519607843137255
80,1003,4353,2090,1117,2263,91,2019,0.2566046404778314,0.020905122903744543,0.5344497607655503,0.49359257622624836,0.9235528060097216,12.274725274725276
51,1003,4230,1980,919,2250,155,2020,0.21725768321513003,0.03664302600472813,0.46414141414141413,0.40844444444444444,0.88,5.929032258064516
22,1003,4094,1936,729,2158,57,2021,0.17806546165119688,0.013922813873961895,0.3765495867768595,0.33781278962001854,0.897126969416126,12.789473684210526
340,1004,4635,1788,1130,2847,558,2010,0.24379719525350593,0.1203883495145631,0.6319910514541387,0.39690902704601333,0.6280295047418335,2.025089605734767
311,1004,4491,1639,1180,2852,523,2011,0.2627477176575373,0.11645513248719662,0.7199511897498475,0.41374474053295934,0.5746844319775596,2.2562141491395793
282,1004,4488,1946,1546,2542,447,2012,0.3444741532976827,0.09959893048128342,0.7944501541623844,0.6081825334382376,0.7655389457120377,3.4586129753914987
253,1004,4921,1989,1648,2932,467,2013,0.3348912822597033,0.09489941068888437,0.8285570638511816,0.5620736698499318,0.6783765347885402,3.5289079229122056
224,1004,4673,2026,1606,2647,365,2014,0.3436764391183394,0.0781082816178044,0.792694965449161,0.606724593879864,0.7653947865508123,4.4
195,1004,5074,2368,1402,2706,416,2015,0.27631060307449745,0.08198659834450138,0.5920608108108109,0.5181079083518108,0.8750923872875093,3.3701923076923075
166,1004,5461,2838,1496,2623,364,2016,0.27394250137337484,0.06665445889031313,0.5271317829457365,0.5703393061380099,1.0819672131147542,4.1098901098901095
137,1004,5531,2811,1259,2720,433,2017,0.2276261073946845,0.07828602422708371,0.447883315546069,0.46286764705882355,1.0334558823529412,2.907621247113164
108,1004,5568,2990,1086,2578,462,2018,0.19504310344827586,0.08297413793103449,0.3632107023411371,0.4212567882079131,1.1598138091543833,2.3506493506493507
81,1004,5907,2648,992,3259,507,2019,0.16793634670729643,0.08583037074657186,0.37462235649546827,0.30438784903344585,0.8125191776618594,1.9566074950690335
52,1004,5676,2781,1265,2895,302,2020,0.22286821705426357,0.05320648343904158,0.45487234807623156,0.4369602763385147,0.960621761658031,4.188741721854305
23,1004,5783,2656,1129,3127,292,2021,0.1952273906277019,0.05049282379387861,0.4250753012048193,0.3610489286856412,0.8493763991045731,3.8664383561643834
341,1005,4803,1891,1398,2912,441,2010,0.2910680824484697,0.09181761399125546,0.7392913802221047,0.4800824175824176,0.6493818681318682,3.1700680272108843
312,1005,5222,1811,1317,3411,396,2011,0.2522022213711222,0.07583301417081578,0.7272225289895086,0.386103781882146,0.5309293462327763,3.3257575757575757
283,1005,5659,2206,1331,3453,430,2012,0.23520056547093127,0.07598515638805442,0.6033544877606528,0.38546191717347233,0.6388647552852592,3.0953488372093023
254,1005,6818,2399,1604,4419,493,2013,0.23525960692285128,0.07230859489586389,0.6686119216340142,0.36297804933242817,0.5428830052047975,3.253549695740365
225,1005,6559,1761,1075,4798,309,2014,0.16389693550846166,0.047110840067083395,0.6104486087450313,0.2240516882034181,0.36702792830345976,3.4789644012944985
196,1005,7190,2413,1289,4777,384,2015,0.17927677329624478,0.05340751043115438,0.5341898052217157,0.26983462424115556,0.5051287418882143,3.3567708333333335
167,1005,7314,2476,1066,4838,284,2016,0.14574788077659284,0.038829641782882146,0.4305331179321486,0.22033898305084745,0.5117817279867714,3.7535211267605635
138,1005,7303,2522,907,4781,292,2017,0.12419553608106258,0.03998356839654936,0.35963521015067407,0.1897092658439657,0.527504706128425,3.106164383561644
109,1005,6876,2659,1037,4217,259,2018,0.15081442699243747,0.037667248400232695,0.3899962391876645,0.24590941427555135,0.6305430400758834,4.003861003861004
82,1005,6592,2811,899,3781,279,2019,0.13637742718446602,0.042324029126213594,0.319815012451085,0.23776778629992065,0.7434541126686062,3.2222222222222223
53,1005,6908,2720,839,4188,249,2020,0.12145338737695426,0.036045165026056744,0.3084558823529412,0.20033428844317097,0.6494746895893028,3.3694779116465865
24,1005,7049,2960,1220,4089,333,2021,0.17307419492126544,0.047240743367853597,0.41216216216216217,0.2983614575690878,0.7238933724627048,3.6636636636636637
344,1007,4186,2412,1454,1774,356,2010,0.347348303870043,0.08504538939321549,0.6028192371475953,0.8196166854565953,1.359639233370913,4.084269662921348
315,1007,4354,2537,1509,1817,589,2011,0.3465778594395958,0.1352779053743684,0.5947970043358297,0.8304898183819482,1.3962575674188222,2.5619694397283532
286,1007,4353,2834,1407,1519,456,2012,0.3232253618194349,0.10475534114403859,0.4964714184897671,0.9262672811059908,1.8657011191573403,3.085526315789474
257,1007,4393,2876,1370,1517,509,2013,0.3118597769178238,0.11586615069428637,0.476356050069541,0.9030982201713909,1.8958470665787739,2.6915520628683693
228,1007,4464,2669,1273,1795,496,2014,0.28517025089605735,0.1111111111111111,0.47695766204571,0.7091922005571031,1.486908077994429,2.566532258064516
199,1007,4365,2667,1285,1698,404,2015,0.2943871706758305,0.09255441008018328,0.48181477315335586,0.7567726737338045,1.5706713780918728,3.1806930693069306
170,1007,4468,2806,1474,1662,169,2016,0.3299015219337511,0.03782452999104745,0.5253029223093372,0.8868832731648616,1.6883273164861612,8.721893491124261
141,1007,4412,2667,1482,1745,204,2017,0.3359020852221215,0.04623753399818677,0.5556805399325084,0.8492836676217765,1.5283667621776504,7.264705882352941
112,1007,4384,2796,1347,1588,120,2018,0.3072536496350365,0.02737226277372263,0.48175965665236054,0.8482367758186398,1.7607052896725441,11.225
85,1007,4405,2939,1517,1466,114,2019,0.34438138479001135,0.025879682179341657,0.5161619598502892,1.034788540245566,2.004774897680764,13.307017543859649
56,1007,4738,3081,1455,1657,73,2020,0.30709159983115236,0.015407344871253694,0.47224926971762415,0.8780929390464696,1.8593844296922148,19.931506849315067
27,1007,4238,2909,1217,1329,52,2021,0.28716375648890985,0.012269938650306749,0.41835682365073906,0.9157261098570354,2.1888638073739655,23.403846153846153
345,1008,5602,3305,1766,2297,709,2010,0.3152445555158872,0.12656194216351302,0.5343419062027231,0.7688289072703526,1.438833260774924,2.4908321579689705
316,1008,6238,3425,1878,2813,576,2011,0.30105803142032705,0.09233728759217698,0.5483211678832117,0.6676146462851049,1.2175613224315678,3.2604166666666665
287,1008,6590,3532,1506,3058,576,2012,0.22852807283763277,0.0874051593323217,0.42638731596828994,0.4924787442773054,1.1550032701111839,2.6145833333333335
258,1008,6373,3434,1647,2939,630,2013,0.25843401851561276,0.0988545426016005,0.4796156086196855,0.5603946920721333,1.1684246342293296,2.6142857142857143
229,1008,6380,3683,1997,2697,404,2014,0.3130094043887147,0.06332288401253919,0.5422210154765137,0.7404523544679273,1.3655913978494623,4.943069306930693
200,1008,6716,3588,2189,3128,330,2015,0.3259380583680762,0.04913639070875521,0.6100891861761427,0.6998081841432225,1.1470588235294117,6.633333333333334
171,1008,6409,3493,2006,2916,428,2016,0.3129973474801061,0.06678108909346232,0.574291440022903,0.6879286694101509,1.1978737997256517,4.686915887850467
142,1008,6583,3538,1673,3045,291,2017,0.2541394500987392,0.04420476986176515,0.4728660260033917,0.5494252873563218,1.161904761904762,5.74914089347079
113,1008,6572,3464,1536,3108,339,2018,0.23371880706025563,0.05158247108947048,0.44341801385681295,0.4942084942084942,1.1145431145431146,4.530973451327434
86,1008,6230,3317,1356,2913,344,2019,0.2176565008025682,0.05521669341894061,0.40880313536328006,0.4654994850669413,1.138688637143838,3.941860465116279
57,1008,6269,3184,1456,3085,224,2020,0.23225394799808582,0.03573137661509013,0.457286432160804,0.47196110210696923,1.0320907617504052,6.5
28,1008,6001,2874,1146,3127,214,2021,0.1909681719713381,0.03566072321279787,0.3987473903966597,0.36648544931244004,0.9190917812599936,5.355140186915888
321,90901,4026,0,0,4026,683,2010,0.0,0.16964729259811226,,0.0,0.0,0.0
292,90901,3940,0,0,3940,730,2011,0.0,0.18527918781725888,,0.0,0.0,0.0
263,90901,3819,0,0,3819,543,2012,0.0,0.14218381775333858,,0.0,0.0,0.0
234,90901,3896,0,0,3896,470,2013,0.0,0.12063655030800821,,0.0,0.0,0.0
205,90901,3688,9,0,3679,440,2014,0.0,0.1193058568329718,0.0,0.0,0.002446316933949443,0.0
176,90901,3816,8,0,3808,273,2015,0.0,0.07154088050314465,0.0,0.0,0.0021008403361344537,0.0
147,90901,3903,24,0,3879,250,2016,0.0,0.06405329233922624,0.0,0.0,0.006187161639597835,0.0
118,90901,3839,24,0,3815,256,2017,0.0,0.06668403230007815,0.0,0.0,0.006290956749672346,0.0
89,90901,3776,23,0,3753,186,2018,0.0,0.04925847457627119,0.0,0.0,0.0061284305888622435,0.0
62,90901,3640,15,0,3625,106,2019,0.0,0.02912087912087912,0.0,0.0,0.004137931034482759,0.0
33,90901,3204,15,0,3189,84,2020,0.0,0.026217228464419477,0.0,0.0,0.004703668861712135,0.0
4,90901,3042,0,0,3042,60,2021,0.0,0.01972386587771203,,0.0,0.0,0.0
322,91001,2479,1217,649,1262,241,2010,0.2617991125453812,0.09721661960467931,0.533278553820871,0.5142630744849446,0.9643423137876387,2.6929460580912865
293,91001,2668,1338,664,1330,206,2011,0.24887556221889057,0.07721139430284858,0.4962630792227205,0.4992481203007519,1.006015037593985,3.2233009708737863
264,91001,2799,1293,370,1506,278,2012,0.1321900678813862,0.0993211861379064,0.2861562258313998,0.2456839309428951,0.8585657370517928,1.330935251798561
235,91001,2953,1389,471,1564,132,2013,0.1594988147646461,0.044700304774805286,0.3390928725701944,0.30115089514066495,0.8881074168797954,3.5681818181818183
206,91001,3113,1452,577,1661,104,2014,0.18535175072277546,0.033408287825248954,0.3973829201101928,0.3473810957254666,0.8741721854304636,5.548076923076923
177,91001,3189,1393,545,1796,211,2015,0.17089996864220758,0.06616494198808404,0.3912419239052405,0.3034521158129176,0.7756124721603563,2.5829383886255926
148,91001,3204,1545,389,1659,217,2016,0.12141073657927591,0.06772784019975031,0.2517799352750809,0.23447860156720915,0.9312839059674503,1.792626728110599
119,91001,3017,1337,348,1680,162,2017,0.1153463705667882,0.05369572422936692,0.26028421839940163,0.20714285714285716,0.7958333333333333,2.1481481481481484
90,91001,2939,1322,333,1617,184,2018,0.11330384484518544,0.06260632868322559,0.2518910741301059,0.20593692022263452,0.8175633889919605,1.809782608695652
63,91001,2793,1110,351,1683,206,2019,0.12567132116004295,0.07375581811672037,0.3162162162162162,0.20855614973262032,0.6595365418894831,1.703883495145631
34,91001,2744,1196,375,1548,98,2020,0.13666180758017493,0.03571428571428571,0.31354515050167225,0.24224806201550386,0.772609819121447,3.826530612244898
5,91001,3105,1277,474,1828,40,2021,0.15265700483091788,0.01288244766505636,0.3711824588880188,0.2592997811816193,0.6985776805251641,11.85
333,92101,5662,2033,1585,3629,771,2010,0.279936418226775,0.13617096432356057,0.779636005902607,0.4367594378616699,0.5602094240837696,2.0557717250324252
304,92101,6821,2765,1544,4056,886,2011,0.22635977129453158,0.12989297756927137,0.5584086799276673,0.3806706114398422,0.6817061143984221,1.742663656884876
275,92101,6585,2558,1238,4027,570,2012,0.1880030372057707,0.08656036446469248,0.4839718530101642,0.30742488204618823,0.635212316861187,2.1719298245614036
246,92101,6404,2224,1090,4180,568,2013,0.1702061211742661,0.0886945658963148,0.49010791366906475,0.2607655502392344,0.5320574162679426,1.9190140845070423
217,92101,6539,2363,1060,4176,460,2014,0.16210429729316408,0.07034714788193913,0.4485823106220906,0.25383141762452105,0.5658524904214559,2.3043478260869565
188,92101,6887,2316,1072,4571,198,2015,0.15565558298243068,0.02874981849862059,0.46286701208981,0.2345219864362284,0.5066725005469263,5.414141414141414
159,92101,6532,2945,1101,3587,168,2016,0.1685548071034905,0.025719534598897736,0.3738539898132428,0.3069417340395874,0.8210203512684695,6.553571428571429
130,92101,6916,3201,1064,3715,111,2017,0.15384615384615385,0.01604973973395026,0.3323961262105592,0.2864064602960969,0.8616419919246299,9.585585585585585
101,92101,6948,3424,1062,3524,165,2018,0.15284974093264247,0.023747841105354058,0.3101635514018692,0.3013620885357548,0.9716231555051078,6.4363636363636365
74,92101,7091,3296,988,3795,126,2019,0.13933154703144832,0.017769002961500493,0.29975728155339804,0.2603425559947299,0.8685111989459815,7.841269841269841
45,92101,6810,3094,986,3716,275,2020,0.1447870778267254,0.04038179148311307,0.31868131868131866,0.26533907427341225,0.832615715823466,3.5854545454545454
16,92101,6249,2278,1067,3971,229,2021,0.17074731957113137,0.036645863338134105,0.4683933274802458,0.26869806094182824,0.5736590279526568,4.6593886462882095
342,100601,4653,2416,1776,2237,496,2010,0.38168923275306255,0.10659789383193638,0.7350993377483444,0.7939204291461779,1.0800178810907466,3.5806451612903225
313,100601,4938,2516,1397,2422,625,2011,0.2829080599432969,0.1265694613203726,0.5552464228934817,0.5767960363336085,1.0388109000825765,2.2352
284,100601,4902,2514,1225,2388,328,2012,0.24989800081599348,0.06691146470828234,0.48727128082736676,0.5129815745393634,1.0527638190954773,3.7347560975609757
255,100601,5147,2611,1537,2536,370,2013,0.29862055566349327,0.07188653584612395,0.5886633473764841,0.6060725552050473,1.0295741324921135,4.154054054054054
226,100601,5391,2689,1426,2702,229,2014,0.264514932294565,0.04247820441476535,0.5303086649312012,0.5277572168763879,0.9951887490747594,6.22707423580786
197,100601,5180,2380,1009,2800,265,2015,0.1947876447876448,0.05115830115830116,0.42394957983193277,0.3603571428571429,0.85,3.8075471698113206
168,100601,5621,2022,863,3599,387,2016,0.15353140010674257,0.06884895925991816,0.4268051434223541,0.23978883023061962,0.5618227285357044,2.2299741602067185
139,100601,5898,2102,844,3796,463,2017,0.14309935571380128,0.07850118684299763,0.4015223596574691,0.22233930453108536,0.553740779768177,1.8228941684665227
110,100601,5973,1905,489,4068,308,2018,0.08186840783525866,0.05156537753222836,0.2566929133858268,0.12020648967551623,0.46828908554572274,1.5876623376623376
83,100601,6316,2529,747,3787,321,2019,0.11827105763141228,0.050823305889803674,0.29537366548042704,0.19725376287298654,0.6678109321362556,2.3271028037383177
54,100601,6126,2428,633,3698,266,2020,0.10333006856023506,0.04342148220698661,0.26070840197693573,0.17117360735532722,0.6565711195240671,2.3796992481203008
25,100601,5681,2504,761,3177,228,2021,0.1339552895616969,0.04013377926421405,0.3039137380191693,0.23953415171545483,0.7881649354737174,3.337719298245614
343,100603,1651,1155,860,496,97,2010,0.5208964264082374,0.05875227135069655,0.7445887445887446,1.7338709677419355,2.3286290322580645,8.8659793814433
314,100603,1617,976,487,641,69,2011,0.3011750154607297,0.04267161410018553,0.4989754098360656,0.7597503900156006,1.5226209048361934,7.057971014492754
285,100603,1813,1057,451,756,63,2012,0.24875896304467732,0.03474903474903475,0.4266792809839167,0.5965608465608465,1.3981481481481481,7.158730158730159
256,100603,1723,1103,328,620,79,2013,0.19036564132327335,0.045850261172373764,0.2973708068902992,0.5290322580645161,1.7790322580645161,4.151898734177215
227,100603,1905,1041,381,864,29,2014,0.2,0.015223097112860892,0.3659942363112392,0.4409722222222222,1.2048611111111112,13.137931034482758
198,100603,1950,1084,442,866,23,2015,0.22666666666666666,0.011794871794871795,0.4077490774907749,0.5103926096997691,1.251732101616628,19.217391304347824
169,100603,2004,1152,477,852,11,2016,0.23802395209580837,0.0054890219560878245,0.4140625,0.5598591549295775,1.352112676056338,43.36363636363637
140,100603,2049,1210,321,839,11,2017,0.15666178623718888,0.005368472425573451,0.2652892561983471,0.38259833134684146,1.4421930870083433,29.181818181818183
111,100603,1953,1094,298,859,0,2018,0.1525857654889913,0.0,0.27239488117001825,0.3469150174621653,1.2735739231664727,inf
84,100603,1894,1136,217,758,18,2019,0.11457233368532208,0.009503695881731784,0.19102112676056338,0.2862796833773087,1.4986807387862797,12.055555555555555
55,100603,2032,1344,476,688,9,2020,0.234251968503937,0.0044291338582677165,0.3541666666666667,0.6918604651162791,1.9534883720930232,52.888888888888886
26,100603,2051,1404,463,647,22,2021,0.2257435397367138,0.010726474890297415,0.3297720797720798,0.7156105100463679,2.170015455950541,21.045454545454547
