tract,year,total_population,male,female,median_age,race_white,race_black,race_ai_alaskan,race_asian,race_hawaiian,race_other,race_hispanic,median_value,median_monthly_mort,median_monthly_rent
906.0,2014,2099,0.441,0.5589999999999999,33.4,0.076,0.655,0.01,0.004,0.0,0.198,0.153,331800.0,1871.0,1130.0
907.0,2014,4547,0.581,0.419,33.2,0.545,0.087,0.005,0.168,0.0,0.182,0.173,341300.0,1988.0,1229.0
909.01,2014,3700,0.528,0.472,25.0,0.335,0.175,0.0069999999999999,0.3,0.0,0.1639999999999999,0.228,,,1678.0
910.01,2014,3134,0.525,0.475,35.7,0.573,0.13,0.0,0.25,0.0,0.027,0.021,334600.0,1934.0,1227.0
911.0,2014,5300,0.48,0.52,31.1,0.542,0.051,0.0,0.287,0.0,0.075,0.062,333100.0,2105.0,1313.0
912.0,2014,3167,0.509,0.491,30.9,0.368,0.248,0.017,0.012,0.0,0.231,0.241,400000.0,2296.0,1119.0
913.0,2014,2583,0.491,0.509,31.6,0.145,0.397,0.0,0.0139999999999999,0.0,0.4039999999999999,0.235,245300.0,1685.0,1167.0
914.0,2014,2608,0.53,0.47,32.5,0.156,0.4539999999999999,0.01,0.025,0.0,0.326,0.325,232300.0,1953.0,954.0
915.0,2014,4616,0.479,0.521,32.0,0.1,0.3339999999999999,0.005,0.091,0.0,0.4029999999999999,0.157,282300.0,2389.0,1170.0
916.0,2014,3353,0.537,0.4629999999999999,31.2,0.151,0.503,0.0,0.182,0.0,0.1369999999999999,0.175,340200.0,2159.0,1219.0
917.0,2014,3797,0.445,0.555,30.0,0.089,0.551,0.001,0.038,0.0,0.301,0.242,333800.0,2305.0,1351.0
918.0,2014,3814,0.4639999999999999,0.536,30.7,0.166,0.535,0.0,0.001,0.0,0.251,0.233,304900.0,1984.0,1101.0
919.0,2014,3893,0.501,0.499,34.5,0.081,0.779,0.004,0.002,0.0,0.119,0.158,292000.0,1986.0,1233.0
920.0,2014,5502,0.481,0.519,31.0,0.1159999999999999,0.639,0.002,0.08,0.0,0.132,0.272,315600.0,2638.0,1300.0
921.01,2014,6734,0.501,0.499,36.2,0.293,0.207,0.0,0.346,0.0,0.098,0.1009999999999999,300000.0,2005.0,1203.0
922.0,2014,3153,0.48,0.52,41.4,0.257,0.434,0.001,0.14,0.0,0.148,0.152,406400.0,2924.0,1298.0
923.0,2014,3376,0.523,0.477,31.0,0.059,0.852,0.018,0.003,0.0,0.042,0.098,305600.0,2543.0,1146.0
924.0,2014,5593,0.48,0.52,32.0,0.053,0.823,0.022,0.01,0.0,0.083,0.262,314900.0,2127.0,964.0
1001.0,2014,6371,0.455,0.545,31.2,0.131,0.75,0.001,0.018,0.0,0.076,0.259,279300.0,1908.0,538.0
1002.0,2014,2953,0.462,0.5379999999999999,31.8,0.051,0.831,0.0,0.019,0.0,0.047,0.114,273800.0,2010.0,1366.0
1003.0,2014,3412,0.484,0.516,35.1,0.149,0.813,0.0,0.003,0.0,0.022,0.163,255200.0,2206.0,1219.0
1004.0,2014,4803,0.43,0.57,37.6,0.125,0.721,0.04,0.051,0.0,0.031,0.086,316100.0,2251.0,1288.0
1005.0,2014,6585,0.475,0.525,33.4,0.181,0.66,0.004,0.102,0.0,0.01,0.138,343100.0,2412.0,1214.0
1006.01,2014,5406,0.478,0.522,36.9,0.377,0.293,0.004,0.276,0.0,0.0,0.083,249600.0,2120.0,1211.0
1006.03,2014,2043,0.493,0.507,37.7,0.7340000000000001,0.172,0.003,0.079,0.0,0.01,0.034,314900.0,1840.0,1155.0
1007.0,2014,4469,0.487,0.513,34.1,0.93,0.042,0.0,0.015,0.0,0.002,0.023,369000.0,2244.0,1253.0
1008.0,2014,6380,0.483,0.517,38.4,0.525,0.296,0.0,0.131,0.0,0.0,0.002,300000.0,1947.0,1294.0
708.0,2015,3722,0.615,0.385,31.7,0.7140000000000001,0.177,0.004,0.098,0.0,0.002,0.114,599500.0,2826.0,1608.0
709.0,2015,3153,0.471,0.529,31.2,0.503,0.285,0.0,0.104,0.0,0.064,0.195,578800.0,2679.0,1308.0
801.0,2015,2814,0.6679999999999999,0.332,33.4,0.226,0.537,0.018,0.019,0.0,0.19,0.254,323300.0,1850.0,1070.0
803.0,2015,2071,0.465,0.535,30.8,0.131,0.5720000000000001,0.009,0.023,0.0,0.213,0.315,212500.0,1289.0,1017.0
805.0,2015,3286,0.4629999999999999,0.537,29.1,0.212,0.413,0.0,0.02,0.0,0.287,0.506,388200.0,,644.0
806.01,2015,4540,0.497,0.503,20.3,0.465,0.301,0.001,0.149,0.0,0.06,0.152,262500.0,1443.0,575.0
813.0,2015,5428,0.478,0.522,33.0,0.188,0.416,0.002,0.025,0.0,0.298,0.428,256900.0,2210.0,507.0
814.0,2015,2861,0.539,0.461,30.0,0.348,0.472,0.0,0.066,0.0,0.092,0.128,323500.0,1730.0,1355.0
815.0,2015,2185,0.506,0.494,30.9,0.152,0.5770000000000001,0.0,0.03,0.0,0.214,0.308,299500.0,1770.0,1007.0
817.0,2015,3337,0.4429999999999999,0.557,40.1,0.066,0.737,0.003,0.038,0.0,0.075,0.155,330200.0,1732.0,675.0
818.0,2015,3590,0.3939999999999999,0.606,34.5,0.065,0.753,0.0,0.0,0.0,0.154,0.289,347800.0,1769.0,969.0
819.0,2015,3515,0.395,0.605,30.5,0.1169999999999999,0.716,0.0,0.005,0.0,0.102,0.283,289600.0,,615.0
820.0,2015,2725,0.452,0.5479999999999999,40.4,0.142,0.79,0.0,0.009,0.0,0.047,0.1989999999999999,364400.0,2415.0,1005.0
821.0,2015,5243,0.467,0.5329999999999999,28.0,0.084,0.644,0.0,0.018,0.0,0.215,0.316,232400.0,2046.0,505.0
901.0,2015,4812,0.431,0.569,31.9,0.078,0.726,0.0,0.009,0.0,0.159,0.216,378400.0,2603.0,901.0
902.0,2015,2383,0.507,0.493,30.4,0.084,0.47,0.0,0.046,0.011,0.3289999999999999,0.374,423200.0,1973.0,792.0
903.0,2015,3631,0.324,0.6759999999999999,27.4,0.081,0.6559999999999999,0.045,0.0,0.0,0.187,0.288,249700.0,,740.0
904.0,2015,3965,0.4579999999999999,0.542,27.9,0.121,0.626,0.0,0.026,0.0,0.1939999999999999,0.331,298900.0,1446.0,930.0
906.0,2015,2337,0.4539999999999999,0.546,33.0,0.114,0.623,0.009,0.004,0.0,0.203,0.215,315800.0,1772.0,1253.0
907.0,2015,4613,0.5820000000000001,0.418,34.4,0.527,0.105,0.0069999999999999,0.177,0.0,0.168,0.158,356300.0,2098.0,1197.0
909.01,2015,3832,0.509,0.491,25.1,0.342,0.1369999999999999,0.015,0.313,0.0,0.187,0.245,,,1823.0
910.01,2015,3217,0.496,0.504,35.0,0.57,0.148,0.0,0.254,0.0,0.0139999999999999,0.025,332400.0,1885.0,1236.0
911.0,2015,5477,0.513,0.487,31.8,0.547,0.045,0.0,0.275,0.0,0.091,0.071,353000.0,1999.0,1309.0
912.0,2015,3241,0.484,0.516,32.6,0.387,0.263,0.023,0.013,0.0,0.217,0.233,376600.0,2124.0,1132.0
913.0,2015,2596,0.503,0.497,32.2,0.2319999999999999,0.408,0.0,0.009,0.0,0.311,0.291,295500.0,1693.0,1096.0
914.0,2015,2721,0.534,0.466,36.1,0.142,0.477,0.0069999999999999,0.01,0.0,0.34,0.3279999999999999,245800.0,1895.0,966.0
915.0,2015,4801,0.472,0.528,32.4,0.121,0.3989999999999999,0.002,0.052,0.0,0.364,0.186,290300.0,,1230.0
916.0,2015,3382,0.512,0.488,31.2,0.158,0.466,0.0,0.235,0.0,0.118,0.131,336400.0,1939.0,1283.0
917.0,2015,3304,0.482,0.518,31.7,0.111,0.5920000000000001,0.002,0.061,0.0,0.222,0.242,382700.0,2461.0,1337.0
918.0,2015,3811,0.479,0.521,34.0,0.111,0.5820000000000001,0.0,0.001,0.0,0.263,0.144,333000.0,2114.0,1111.0
919.0,2015,4016,0.479,0.521,36.2,0.088,0.735,0.002,0.011,0.0,0.153,0.2319999999999999,312400.0,1961.0,1194.0
920.0,2015,5567,0.485,0.515,31.7,0.119,0.627,0.003,0.085,0.0,0.1369999999999999,0.294,324500.0,2043.0,1291.0
921.01,2015,7099,0.508,0.492,36.3,0.288,0.242,0.0,0.366,0.0,0.061,0.073,304400.0,1661.0,1258.0
922.0,2015,3264,0.444,0.556,41.0,0.272,0.469,0.0,0.176,0.0,0.057,0.067,388700.0,2833.0,1340.0
923.0,2015,3452,0.487,0.513,34.2,0.1009999999999999,0.835,0.016,0.004,0.0,0.019,0.1119999999999999,301500.0,2413.0,1157.0
924.0,2015,5732,0.476,0.524,32.1,0.085,0.853,0.027,0.0,0.0,0.026,0.276,316500.0,2097.0,965.0
1001.0,2015,6146,0.436,0.564,32.9,0.1689999999999999,0.75,0.001,0.018,0.0,0.034,0.267,274700.0,1978.0,686.0
1002.0,2015,3005,0.462,0.5379999999999999,30.0,0.049,0.8220000000000001,0.0,0.019,0.0,0.0579999999999999,0.125,254800.0,1746.0,1292.0
1003.0,2015,3642,0.445,0.555,34.8,0.091,0.857,0.0,0.03,0.0,0.009,0.102,274700.0,2256.0,1260.0
1004.0,2015,5209,0.4479999999999999,0.552,37.7,0.103,0.688,0.03,0.072,0.0,0.067,0.1119999999999999,325200.0,2389.0,1286.0
1005.0,2015,7227,0.498,0.502,33.6,0.191,0.639,0.002,0.108,0.0,0.012,0.163,299800.0,2429.0,1329.0
1006.01,2015,5185,0.4589999999999999,0.541,37.4,0.369,0.3329999999999999,0.004,0.192,0.0,0.053,0.1009999999999999,266400.0,2073.0,1188.0
1006.03,2015,2038,0.462,0.5379999999999999,37.4,0.736,0.159,0.002,0.088,0.0,0.0,0.03,345500.0,1929.0,1186.0
1007.0,2015,4370,0.495,0.505,34.5,0.927,0.0409999999999999,0.0,0.019,0.0,0.002,0.024,352600.0,2249.0,1194.0
1008.0,2015,6716,0.488,0.512,35.1,0.47,0.337,0.0,0.148,0.0,0.0,0.002,353600.0,2109.0,1479.0
708.0,2016,3570,0.583,0.417,31.8,0.7240000000000001,0.19,0.004,0.072,0.0,0.003,0.152,648400.0,3142.0,1706.0
709.0,2016,3154,0.4429999999999999,0.557,32.2,0.496,0.296,0.0,0.094,0.0,0.069,0.217,616800.0,2710.0,1413.0
801.0,2016,2771,0.6629999999999999,0.337,32.4,0.178,0.534,0.011,0.009,0.0,0.258,0.282,379300.0,2176.0,996.0
803.0,2016,2075,0.4589999999999999,0.541,33.4,0.124,0.613,0.011,0.037,0.0,0.1669999999999999,0.228,266700.0,1389.0,1065.0
805.0,2016,3195,0.488,0.512,29.5,0.203,0.4479999999999999,0.0,0.021,0.0,0.311,0.473,420600.0,,635.0
806.01,2016,4524,0.493,0.507,20.3,0.471,0.283,0.005,0.16,0.0,0.0579999999999999,0.141,300000.0,1409.0,534.0
813.0,2016,5300,0.475,0.525,35.7,0.209,0.397,0.003,0.024,0.0,0.273,0.418,290800.0,2098.0,509.0
814.0,2016,2754,0.528,0.472,30.0,0.366,0.446,0.0,0.065,0.0,0.088,0.152,336800.0,1725.0,1055.0
815.0,2016,2242,0.492,0.508,32.1,0.154,0.605,0.0,0.013,0.0,0.211,0.297,293700.0,1838.0,977.0
817.0,2016,3404,0.437,0.563,36.6,0.076,0.742,0.0,0.046,0.0,0.096,0.158,411900.0,1682.0,715.0
818.0,2016,3738,0.42,0.58,38.7,0.03,0.809,0.0,0.0,0.0,0.109,0.302,408300.0,1893.0,976.0
819.0,2016,3350,0.402,0.598,33.8,0.127,0.7140000000000001,0.0,0.0069999999999999,0.0,0.103,0.298,432400.0,1829.0,634.0
820.0,2016,2825,0.4589999999999999,0.541,37.9,0.098,0.836,0.0,0.0069999999999999,0.0,0.047,0.142,432100.0,2629.0,1077.0
821.0,2016,5245,0.455,0.545,30.7,0.085,0.631,0.0,0.018,0.0,0.145,0.3389999999999999,221600.0,,487.0
901.0,2016,4872,0.44,0.56,31.2,0.081,0.7190000000000001,0.0,0.008,0.0,0.145,0.276,382400.0,2852.0,692.0
902.0,2016,2481,0.52,0.48,28.4,0.073,0.528,0.0,0.0069999999999999,0.0,0.294,0.402,454200.0,1996.0,843.0
903.0,2016,3559,0.38,0.62,29.4,0.05,0.695,0.0,0.0,0.0,0.2269999999999999,0.313,331800.0,1931.0,834.0
904.0,2016,4198,0.4579999999999999,0.542,28.5,0.104,0.687,0.0,0.025,0.0,0.1639999999999999,0.372,312400.0,1469.0,896.0
906.0,2016,2581,0.491,0.509,31.7,0.102,0.6659999999999999,0.016,0.0279999999999999,0.0,0.159,0.196,306300.0,1702.0,1316.0
907.0,2016,4549,0.583,0.417,32.5,0.589,0.043,0.0069999999999999,0.157,0.0,0.184,0.177,371700.0,2081.0,1201.0
909.01,2016,3918,0.481,0.519,25.0,0.358,0.138,0.011,0.311,0.0,0.176,0.24,,,1907.0
910.01,2016,3232,0.515,0.485,34.2,0.597,0.148,0.0,0.243,0.0,0.002,0.024,364400.0,2022.0,1404.0
911.0,2016,5318,0.519,0.481,31.3,0.569,0.054,0.001,0.265,0.0,0.053,0.064,383600.0,2054.0,1429.0
912.0,2016,3147,0.51,0.49,33.9,0.381,0.302,0.024,0.057,0.0,0.118,0.176,424400.0,2180.0,1191.0
913.0,2016,2696,0.511,0.489,33.8,0.181,0.49,0.0,0.0289999999999999,0.0,0.259,0.268,373300.0,1710.0,1121.0
914.0,2016,2952,0.544,0.456,35.7,0.152,0.474,0.008,0.008,0.0,0.298,0.342,271900.0,1918.0,964.0
915.0,2016,4873,0.487,0.513,33.0,0.129,0.3939999999999999,0.0,0.071,0.0,0.311,0.211,286900.0,2581.0,1298.0
916.0,2016,3401,0.5670000000000001,0.433,31.5,0.156,0.442,0.0,0.276,0.0,0.096,0.181,385600.0,1862.0,1392.0
917.0,2016,3315,0.45,0.55,31.6,0.129,0.606,0.002,0.071,0.0,0.165,0.266,410500.0,2588.0,1402.0
918.0,2016,3825,0.494,0.506,34.5,0.087,0.602,0.0,0.002,0.0,0.231,0.149,355000.0,2128.0,1087.0
919.0,2016,4018,0.465,0.535,35.8,0.087,0.785,0.0,0.011,0.0,0.114,0.204,337200.0,2138.0,1225.0
920.0,2016,5294,0.472,0.528,32.1,0.165,0.578,0.004,0.086,0.0,0.128,0.278,382000.0,2094.0,1319.0
921.01,2016,6750,0.524,0.476,36.7,0.369,0.23,0.0,0.34,0.0,0.059,0.073,367800.0,1955.0,1212.0
922.0,2016,3216,0.439,0.561,40.3,0.317,0.426,0.0,0.173,0.0,0.063,0.119,377100.0,2690.0,1337.0
923.0,2016,3383,0.489,0.511,34.6,0.0969999999999999,0.8170000000000001,0.006,0.005,0.0,0.037,0.171,303200.0,2416.0,1207.0
924.0,2016,5817,0.475,0.525,27.9,0.095,0.838,0.023,0.0,0.0,0.036,0.335,372000.0,2181.0,696.0
1001.0,2016,6072,0.413,0.5870000000000001,33.3,0.146,0.772,0.0,0.0069999999999999,0.0,0.033,0.2739999999999999,290100.0,1867.0,666.0
1002.0,2016,2919,0.4579999999999999,0.542,31.1,0.052,0.816,0.0,0.03,0.0,0.043,0.134,265600.0,1733.0,1365.0
1003.0,2016,3731,0.429,0.5710000000000001,32.9,0.061,0.89,0.0,0.031,0.0,0.006,0.134,321100.0,2250.0,1303.0
1004.0,2016,5596,0.44,0.56,35.6,0.108,0.687,0.039,0.043,0.0,0.073,0.131,347900.0,2471.0,1323.0
1005.0,2016,7350,0.496,0.504,33.0,0.196,0.664,0.004,0.1009999999999999,0.0,0.012,0.126,314900.0,2424.0,1421.0
1006.01,2016,5626,0.445,0.555,34.1,0.3339999999999999,0.4379999999999999,0.0,0.1159999999999999,0.0,0.05,0.084,275500.0,2039.0,1336.0
1006.03,2016,2070,0.45,0.55,35.1,0.795,0.143,0.0,0.05,0.0,0.0,0.038,374900.0,1977.0,1210.0
1007.0,2016,4473,0.479,0.521,37.5,0.906,0.048,0.0,0.0289999999999999,0.0,0.002,0.024,371500.0,2199.0,1176.0
1008.0,2016,6409,0.529,0.471,37.1,0.508,0.316,0.0,0.142,0.0,0.0,0.049,364300.0,2057.0,1556.0
708.0,2017,3452,0.506,0.494,32.2,0.725,0.181,0.0069999999999999,0.067,0.0,0.003,0.105,687200.0,3452.0,1898.0
709.0,2017,2966,0.4039999999999999,0.596,33.5,0.596,0.228,0.0,0.083,0.0,0.06,0.203,676400.0,2797.0,1218.0
801.0,2017,2724,0.643,0.357,33.1,0.207,0.495,0.004,0.009,0.0,0.282,0.324,413600.0,2335.0,1044.0
803.0,2017,2342,0.4539999999999999,0.546,32.1,0.076,0.6940000000000001,0.0139999999999999,0.021,0.0,0.151,0.235,337200.0,1494.0,1143.0
805.0,2017,3123,0.496,0.504,30.4,0.215,0.408,0.0,0.037,0.0,0.305,0.488,484800.0,2350.0,646.0
806.01,2017,4334,0.491,0.509,20.4,0.44,0.286,0.01,0.178,0.0,0.064,0.159,324100.0,1548.0,548.0
813.0,2017,5573,0.491,0.509,35.3,0.162,0.4539999999999999,0.0,0.025,0.0,0.288,0.437,286900.0,2068.0,507.0
814.0,2017,2920,0.551,0.449,32.2,0.362,0.4479999999999999,0.0,0.073,0.0,0.088,0.174,350000.0,1623.0,1172.0
815.0,2017,2453,0.469,0.531,30.9,0.122,0.584,0.0,0.019,0.003,0.247,0.326,341000.0,1990.0,850.0
817.0,2017,3882,0.446,0.5539999999999999,36.4,0.07,0.7,0.075,0.0409999999999999,0.0,0.065,0.145,434600.0,1949.0,822.0
818.0,2017,3535,0.427,0.573,36.2,0.05,0.716,0.0,0.0,0.0,0.107,0.391,416800.0,2552.0,1005.0
819.0,2017,3547,0.431,0.569,36.0,0.081,0.696,0.0,0.006,0.0,0.1369999999999999,0.313,428300.0,1727.0,901.0
820.0,2017,2907,0.466,0.534,37.9,0.119,0.69,0.0,0.003,0.0,0.152,0.266,443800.0,2686.0,1088.0
821.0,2017,5396,0.472,0.528,32.1,0.067,0.6559999999999999,0.0,0.006,0.0,0.134,0.258,521800.0,1925.0,460.0
901.0,2017,4949,0.444,0.556,31.8,0.062,0.684,0.0,0.013,0.0,0.201,0.307,434400.0,3130.0,684.0
902.0,2017,2455,0.507,0.493,28.7,0.0819999999999999,0.5920000000000001,0.0,0.0069999999999999,0.0,0.205,0.365,437500.0,2344.0,893.0
903.0,2017,3389,0.419,0.581,25.7,0.05,0.693,0.0,0.0,0.0,0.236,0.3429999999999999,377400.0,1808.0,856.0
904.0,2017,4310,0.449,0.551,31.6,0.087,0.6579999999999999,0.0,0.033,0.0,0.136,0.308,305800.0,1521.0,1093.0
906.0,2017,2442,0.511,0.489,32.1,0.121,0.6629999999999999,0.002,0.0559999999999999,0.0,0.141,0.204,337200.0,1660.0,1365.0
907.0,2017,4179,0.608,0.392,34.8,0.573,0.078,0.008,0.121,0.0,0.19,0.198,402700.0,2156.0,1368.0
909.01,2017,3853,0.469,0.531,24.5,0.366,0.133,0.01,0.281,0.0,0.1889999999999999,0.271,,,1943.0
910.01,2017,3046,0.487,0.513,33.6,0.619,0.121,0.0,0.244,0.0,0.005,0.0279999999999999,382700.0,2202.0,1538.0
911.0,2017,5044,0.521,0.479,32.0,0.568,0.049,0.002,0.2769999999999999,0.0,0.038,0.069,397500.0,2048.0,1522.0
912.0,2017,3022,0.544,0.456,36.4,0.412,0.311,0.027,0.066,0.0,0.073,0.18,411900.0,2284.0,1121.0
913.0,2017,2559,0.496,0.504,32.4,0.193,0.54,0.008,0.038,0.0,0.188,0.246,413700.0,1693.0,1067.0
914.0,2017,3089,0.5379999999999999,0.462,36.0,0.129,0.509,0.006,0.008,0.0,0.296,0.354,296200.0,2024.0,1003.0
915.0,2017,5206,0.472,0.528,31.6,0.119,0.449,0.0,0.03,0.0,0.308,0.24,327100.0,2535.0,1296.0
916.0,2017,2958,0.555,0.445,34.5,0.205,0.455,0.0,0.19,0.0,0.129,0.222,430300.0,1511.0,1381.0
917.0,2017,3245,0.433,0.5670000000000001,30.9,0.111,0.5710000000000001,0.0,0.114,0.0,0.178,0.2289999999999999,410300.0,2563.0,1410.0
918.0,2017,3631,0.4639999999999999,0.536,33.1,0.043,0.687,0.0,0.001,0.0,0.181,0.064,365400.0,2145.0,1184.0
919.0,2017,4010,0.4379999999999999,0.562,35.8,0.07,0.779,0.0,0.005,0.0,0.136,0.282,373800.0,2318.0,1228.0
920.0,2017,5425,0.478,0.522,32.0,0.204,0.5479999999999999,0.0,0.062,0.0,0.146,0.304,406400.0,2047.0,1350.0
921.01,2017,7141,0.532,0.4679999999999999,35.1,0.326,0.263,0.0,0.348,0.0,0.064,0.065,500900.0,2188.0,1365.0
922.0,2017,3265,0.451,0.5489999999999999,42.8,0.285,0.417,0.0,0.209,0.0,0.066,0.141,392300.0,2472.0,1346.0
923.0,2017,3519,0.469,0.531,35.0,0.085,0.8490000000000001,0.0069999999999999,0.005,0.0,0.021,0.184,316200.0,2365.0,1317.0
924.0,2017,5984,0.4529999999999999,0.547,31.2,0.081,0.825,0.0289999999999999,0.003,0.0,0.057,0.3279999999999999,393200.0,2178.0,741.0
1001.0,2017,6742,0.412,0.588,30.7,0.147,0.787,0.002,0.0069999999999999,0.0,0.013,0.236,326300.0,2124.0,924.0
1002.0,2017,3173,0.47,0.53,29.3,0.089,0.8079999999999999,0.0,0.022,0.0,0.022,0.1369999999999999,275300.0,1940.0,1467.0
1003.0,2017,4064,0.428,0.5720000000000001,34.0,0.0409999999999999,0.878,0.0,0.03,0.0,0.037,0.146,341300.0,2224.0,1434.0
1004.0,2017,5667,0.445,0.555,33.6,0.129,0.652,0.031,0.072,0.0,0.063,0.151,362300.0,2426.0,1469.0
1005.0,2017,7337,0.5,0.5,31.9,0.217,0.642,0.004,0.085,0.0,0.023,0.135,333600.0,2451.0,1525.0
1006.01,2017,5903,0.449,0.551,33.6,0.308,0.441,0.0,0.161,0.0,0.038,0.067,339700.0,2124.0,1346.0
1006.03,2017,2092,0.4529999999999999,0.547,34.3,0.748,0.183,0.0,0.0579999999999999,0.0,0.0,0.018,421800.0,2100.0,1426.0
1007.0,2017,4417,0.494,0.506,39.1,0.898,0.055,0.0,0.035,0.0,0.002,0.03,384300.0,2302.0,1173.0
1008.0,2017,6583,0.539,0.461,36.5,0.546,0.292,0.0,0.094,0.0,0.01,0.062,409300.0,2124.0,1564.0
708.0,2018,3577,0.517,0.483,32.6,0.708,0.2019999999999999,0.0,0.075,0.0,0.003,0.083,791900.0,3645.0,2139.0
709.0,2018,2809,0.402,0.598,36.2,0.54,0.316,0.0,0.053,0.0,0.062,0.208,794200.0,2943.0,1172.0
801.0,2018,2690,0.607,0.3929999999999999,30.6,0.193,0.499,0.021,0.016,0.0,0.257,0.325,446300.0,2336.0,1109.0
803.0,2018,2089,0.4579999999999999,0.542,31.3,0.092,0.695,0.021,0.022,0.0,0.11,0.296,294600.0,1494.0,1108.0
805.0,2018,3212,0.509,0.491,28.8,0.195,0.461,0.0,0.059,0.0,0.267,0.437,492000.0,2329.0,611.0
806.01,2018,4126,0.452,0.5479999999999999,20.6,0.452,0.275,0.012,0.176,0.0,0.061,0.168,296900.0,2214.0,535.0
813.0,2018,5326,0.501,0.499,35.9,0.176,0.46,0.0,0.036,0.0,0.265,0.3979999999999999,,1915.0,473.0
814.0,2018,2941,0.507,0.493,37.2,0.415,0.413,0.0,0.054,0.0,0.086,0.193,385600.0,1643.0,1463.0
815.0,2018,2616,0.414,0.586,30.8,0.15,0.557,0.003,0.019,0.003,0.236,0.304,381100.0,2220.0,832.0
817.0,2018,4151,0.46,0.54,32.4,0.093,0.6709999999999999,0.072,0.05,0.0,0.088,0.1889999999999999,439200.0,1993.0,908.0
818.0,2018,3489,0.4639999999999999,0.536,32.0,0.054,0.616,0.0,0.0,0.0,0.182,0.361,416300.0,2425.0,925.0
819.0,2018,3494,0.452,0.5479999999999999,35.4,0.107,0.654,0.0,0.0069999999999999,0.0,0.134,0.33,466200.0,1854.0,908.0
820.0,2018,3409,0.444,0.556,34.4,0.129,0.6729999999999999,0.0,0.003,0.0,0.16,0.282,461800.0,1985.0,1064.0
821.0,2018,5750,0.442,0.5579999999999999,31.3,0.08,0.626,0.0,0.003,0.0,0.191,0.291,545100.0,2666.0,482.0
901.0,2018,5148,0.4539999999999999,0.546,31.0,0.0559999999999999,0.7,0.0,0.013,0.0,0.185,0.308,466300.0,3016.0,904.0
902.0,2018,2587,0.499,0.501,27.0,0.102,0.574,0.0,0.002,0.0,0.184,0.347,522400.0,2635.0,955.0
903.0,2018,3469,0.4479999999999999,0.552,26.3,0.13,0.703,0.0,0.0,0.0,0.153,0.326,406200.0,2125.0,1017.0
904.0,2018,4318,0.431,0.569,32.3,0.072,0.6709999999999999,0.0,0.0289999999999999,0.0,0.133,0.4039999999999999,343100.0,2014.0,963.0
906.0,2018,2599,0.56,0.44,32.1,0.115,0.674,0.002,0.054,0.0,0.142,0.181,334300.0,1570.0,1363.0
907.0,2018,3884,0.555,0.445,34.3,0.7490000000000001,0.085,0.0,0.079,0.0,0.068,0.096,440300.0,2205.0,1577.0
909.01,2018,3789,0.495,0.505,24.5,0.331,0.108,0.01,0.284,0.0,0.247,0.345,,,1935.0
910.01,2018,2967,0.471,0.529,33.6,0.594,0.147,0.002,0.251,0.0,0.006,0.049,417400.0,2240.0,1650.0
911.0,2018,4758,0.507,0.493,32.6,0.604,0.07,0.0,0.215,0.0,0.043,0.07,432400.0,2099.0,1678.0
912.0,2018,3265,0.546,0.4539999999999999,36.1,0.408,0.305,0.008,0.142,0.0,0.052,0.196,444400.0,2265.0,1325.0
913.0,2018,2561,0.497,0.503,30.5,0.184,0.5920000000000001,0.008,0.034,0.0,0.145,0.2269999999999999,429400.0,1721.0,1215.0
914.0,2018,3165,0.544,0.456,35.1,0.141,0.497,0.013,0.008,0.0,0.278,0.355,355100.0,1815.0,1029.0
915.0,2018,5048,0.467,0.5329999999999999,32.6,0.145,0.497,0.0,0.046,0.0,0.236,0.228,398500.0,2274.0,1331.0
916.0,2018,3106,0.544,0.456,35.0,0.207,0.362,0.0,0.326,0.0,0.091,0.165,376800.0,1504.0,1390.0
917.0,2018,3214,0.43,0.57,31.5,0.105,0.5770000000000001,0.003,0.099,0.0,0.175,0.211,444400.0,2523.0,1466.0
918.0,2018,3528,0.461,0.539,32.8,0.037,0.7340000000000001,0.0,0.02,0.0,0.156,0.148,373600.0,2107.0,1349.0
919.0,2018,4194,0.431,0.569,34.8,0.077,0.762,0.0,0.009,0.0,0.118,0.288,389500.0,2223.0,1341.0
920.0,2018,5347,0.457,0.5429999999999999,36.0,0.182,0.621,0.0069999999999999,0.047,0.0,0.12,0.258,396000.0,1994.0,1445.0
921.01,2018,7178,0.531,0.469,34.8,0.299,0.255,0.003,0.3829999999999999,0.0,0.059,0.086,516400.0,2306.0,1360.0
922.0,2018,3107,0.442,0.5579999999999999,40.8,0.276,0.477,0.0,0.159,0.0,0.063,0.151,467000.0,2586.0,1366.0
923.0,2018,3392,0.462,0.5379999999999999,34.4,0.123,0.797,0.013,0.01,0.0,0.044,0.258,342200.0,2246.0,1495.0
924.0,2018,6549,0.434,0.5660000000000001,30.2,0.079,0.792,0.015,0.005,0.0,0.1009999999999999,0.358,415500.0,2182.0,737.0
1001.0,2018,7140,0.41,0.59,30.6,0.123,0.779,0.002,0.006,0.0,0.031,0.266,366700.0,2216.0,947.0
1002.0,2018,3440,0.4639999999999999,0.536,30.9,0.143,0.8140000000000001,0.0,0.02,0.0,0.019,0.1969999999999999,312300.0,1957.0,1528.0
1003.0,2018,4106,0.434,0.5660000000000001,34.0,0.033,0.845,0.0,0.03,0.0,0.033,0.121,348000.0,2396.0,1531.0
1004.0,2018,5703,0.441,0.5589999999999999,34.5,0.157,0.645,0.001,0.1,0.0,0.045,0.115,370000.0,2204.0,1513.0
