,tract,year,BFBL,BL,BLSL,SBL,SBLBL,SLM,SLMTC,SUP,total_built_all_lanes,cumulative_length
521,912,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,912,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,912,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,912,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,912,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,912,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,912,2022,0.0,467.8232623642,0.0,108.037830171,0.0,0.0,0.0,0.0,575.8610925352,3625.2016541656
528,913,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,913,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,913,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,913,2010,0.0,884.8555712623,0.0,0.0,0.0,696.2735333384001,0.0,0.0,1581.1291046007,1581.1291046007
532,913,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1581.1291046007
533,913,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,913,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,913,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,913,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,913,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,913,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,913,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,913,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,913,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,913,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,913,2022,0.0,297.5256392492,0.0,108.037830171,0.0,0.0,0.0,0.0,405.5634694202,1986.6925740208999
544,914,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,914,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,914,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,914,2010,87.0418604959,1862.2894244606,0.0,0.0,0.0,655.8983769744,0.0,0.0,2605.2296619309,2605.2296619309
548,914,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2605.2296619309
549,914,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,914,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,914,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,914,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,914,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,914,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,914,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,914,2019,0.0,0.0,0.0,0.0,0.0,470.7564364191,0.0,0.0,470.7564364191,3075.98609835
557,914,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3075.98609835
558,914,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,914,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,915,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,915,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,915,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,915,2010,0.0,1546.734070542,0.0,0.0,0.0,655.8983769744,0.0,0.0,2202.6324475164,2202.6324475164
564,915,2011,0.0,657.6071117982,0.0,0.0,0.0,0.0,0.0,0.0,657.6071117982,2860.2395593146002
565,915,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2860.2395593146002
566,915,2013,0.0,0.0,0.0,0.0,0.0,337.36947156530005,0.0,0.0,337.36947156530005,3197.6090308799003
567,915,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3197.6090308799003
568,915,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,915,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,915,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,915,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,915,2019,0.0,0.0,0.0,0.0,0.0,264.3681106399,0.0,0.0,264.3681106399,3461.9771415198
573,915,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3461.9771415198
574,915,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,915,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,916,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,916,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,916,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,916,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,916,2011,0.0,208.0574468493,0.0,0.0,0.0,1069.3430861095999,0.0,0.0,1277.4005329589,1277.4005329589
581,916,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277.4005329589
582,916,2013,0.0,752.5425229150001,0.0,0.0,0.0,1192.6475811560001,0.0,0.0,1945.1901040710002,3222.5906370299
583,916,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3222.5906370299
584,916,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,916,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,916,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,916,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,916,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,916,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,916,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,916,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,917,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,917,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,917,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,917,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,917,2011,0.0,0.0,0.0,0.0,0.0,499.6914919405,0.0,0.0,499.6914919405,499.6914919405
597,917,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.6914919405
598,917,2013,0.0,0.0,0.0,0.0,0.0,957.9143758103,0.0,0.0,957.9143758103,1457.6058677508
599,917,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457.6058677508
600,917,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,917,2016,0.0,0.0,0.0,0.0,0.0,1031.7920497951,0.0,0.0,1031.7920497951,2489.3979175459
602,917,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2489.3979175459
603,917,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,917,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,917,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,917,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,917,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,918,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,918,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,918,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,918,2010,87.0418604959,2880.7440547236,0.0,0.0,0.0,0.0,0.0,0.0,2967.7859152195,2967.7859152195
612,918,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2967.7859152195
613,918,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,918,2013,0.0,0.0,0.0,0.0,0.0,200.7455044999,0.0,0.0,200.7455044999,3168.5314197194
615,918,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3168.5314197194
616,918,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,918,2016,0.0,0.0,0.0,0.0,0.0,950.5144244042999,0.0,0.0,950.5144244042999,4119.0458441237
618,918,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4119.0458441237
619,918,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,918,2019,0.0,0.0,0.0,0.0,0.0,404.3073999979,0.0,0.0,404.3073999979,4523.3532441216
621,918,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4523.3532441216
622,918,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,918,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,919,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,919,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,919,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,919,2010,0.0,899.9483530148,0.0,0.0,0.0,0.0,0.0,0.0,899.9483530148,899.9483530148
628,919,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.9483530148
629,919,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,919,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,919,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,919,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,919,2016,0.0,0.0,0.0,0.0,0.0,950.5144244042999,0.0,0.0,950.5144244042999,1850.4627774191
634,919,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850.4627774191
635,919,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,919,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,919,2020,0.0,0.0,0.0,0.0,0.0,0.0,263.23071559100003,0.0,0.0,1850.4627774191
638,919,2021,0.0,0.0,0.0,0.0,0.0,0.0,642.4250411944,0.0,0.0,1850.4627774191
639,919,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850.4627774191
640,920,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,920,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,920,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,920,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,920,2011,0.0,0.0,0.0,0.0,0.0,903.4636142854,0.0,0.0,903.4636142854,903.4636142854
645,920,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.4636142854
646,920,2013,0.0,0.0,0.0,0.0,0.0,735.2310494059,0.0,0.0,735.2310494059,1638.6946636912999
647,920,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1638.6946636912999
648,920,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,920,2016,0.0,0.0,0.0,0.0,0.0,1236.5236161029,0.0,0.0,1236.5236161029,2875.2182797942
650,920,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2875.2182797942
651,920,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,920,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,920,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,920,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,920,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,921.01,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,921.01,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,921.01,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,921.01,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,921.01,2011,0.0,0.0,0.0,0.0,0.0,1875.6383020998999,0.0,0.0,1875.6383020998999,1875.6383020998999
661,921.01,2012,0.0,457.9460160168,547.564950613,0.0,0.0,0.0,0.0,0.0,1005.5109666297999,2881.1492687296995
662,921.01,2013,0.0,583.6426001041,167.095600989,0.0,0.0,1736.9344580349,0.0,0.0,2487.672659128,5368.8219278577
663,921.01,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5368.8219278577
664,921.01,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,921.01,2016,0.0,0.0,0.0,0.0,0.0,141.368047117,0.0,0.0,141.368047117,5510.1899749747
666,921.01,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5510.1899749747
667,921.01,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,921.01,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,921.01,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,921.01,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,921.01,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,922,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,922,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,922,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,922,2010,0.0,404.204326358,0.0,0.0,0.0,222.74630000870002,0.0,0.0,626.9506263667,626.9506263667
676,922,2011,0.0,0.0,0.0,0.0,0.0,1493.5946957812,0.0,0.0,1493.5946957812,2120.5453221479
677,922,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2120.5453221479
678,922,2013,0.0,0.0,0.0,0.0,0.0,476.4384196315,0.0,0.0,476.4384196315,2596.9837417793997
679,922,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2596.9837417793997
680,922,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,922,2016,0.0,0.0,0.0,0.0,0.0,444.7087069805,0.0,0.0,444.7087069805,3041.6924487599
682,922,2017,0.0,210.43320415,0.0,0.0,0.0,86.5432816504,0.0,0.0,296.9764858004,3338.6689345603
683,922,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3338.6689345603
684,922,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,922,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,922,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,922,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,923,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,923,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,923,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,923,2010,0.0,277.932423412,0.0,0.0,0.0,849.8446299443,0.0,0.0,1127.7770533563,1127.7770533563
692,923,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.7770533563
693,923,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,923,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,923,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,923,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,923,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,923,2017,0.0,356.1231860543,0.0,0.0,0.0,86.5432816504,0.0,0.0,442.6664677047,1570.443521061
699,923,2018,0.0,0.0,0.0,0.0,0.0,0.0,279.2382290325,0.0,0.0,1570.443521061
700,923,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1570.443521061
701,923,2020,0.0,0.0,0.0,0.0,0.0,0.0,573.2388122629,0.0,0.0,1570.443521061
702,923,2021,0.0,0.0,0.0,0.0,0.0,0.0,333.286930864,0.0,0.0,1570.443521061
703,923,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1570.443521061
704,924,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,924,2008,0.0,0.0,0.0,0.0,0.0,519.1491104487,0.0,0.0,519.1491104487,519.1491104487
706,924,2009,0.0,667.0203495901,0.0,0.0,0.0,0.0,0.0,0.0,667.0203495901,1186.1694600388
707,924,2010,0.0,781.8620678957,0.0,0.0,0.0,604.7266723649001,0.0,0.0,1386.5887402606,2572.7582002994
708,924,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2572.7582002994
709,924,2012,0.0,851.7796681812999,0.0,0.0,0.0,1951.2800271861,0.0,0.0,2803.0596953674,5375.8178956668
710,924,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5375.8178956668
711,924,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,924,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,924,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,924,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,924,2018,0.0,0.0,0.0,0.0,0.0,0.0,279.2382290325,113.44701866770001,113.44701866770001,5489.2649143345
716,924,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5489.2649143345
717,924,2020,0.0,0.0,0.0,1648.5870073686,0.0,0.0,573.2388122629,0.0,1648.5870073686,7137.8519217031
718,924,2021,0.0,0.0,0.0,0.0,0.0,0.0,333.286930864,0.0,0.0,7137.8519217031
719,924,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7137.8519217031
